TASK 3 - PHASE 2: CRAWL GAIT COORDINATION LOG
Sequence: FL -> RR -> FR -> RL
==========================================================================================

   Time | Active |  Phase |  FL_hip |  FR_hip |  RL_hip |  RR_hip | FL_phase | RR_phase
 15.290 |     FL |  SWING |    6.12 |  -10.00 |   -9.28 |  -10.00 |    SWING |   STANCE
 15.300 |     FL |  SWING |    6.25 |  -10.00 |   -9.29 |  -10.00 |    SWING |   STANCE
 15.310 |     FL |  SWING |    6.38 |  -10.00 |   -9.30 |  -10.00 |    SWING |   STANCE
 15.320 |     FL |  SWING |    6.50 |  -10.00 |   -9.31 |  -10.00 |    SWING |   STANCE
 15.330 |     FL |  SWING |    6.62 |  -10.00 |   -9.32 |  -10.00 |    SWING |   STANCE
 15.340 |     FL |  SWING |    6.75 |  -10.00 |   -9.33 |  -10.00 |    SWING |   STANCE
 15.350 |     FL |  SWING |    6.88 |  -10.00 |   -9.34 |  -10.00 |    SWING |   STANCE
 15.360 |     FL |  SWING |    7.00 |  -10.00 |   -9.36 |  -10.00 |    SWING |   STANCE
 15.370 |     FL |  SWING |    7.12 |  -10.00 |   -9.37 |  -10.00 |    SWING |   STANCE
 15.380 |     FL |  SWING |    7.25 |  -10.00 |   -9.38 |  -10.00 |    SWING |   STANCE
 15.390 |     FL |  SWING |    7.38 |  -10.00 |   -9.39 |  -10.00 |    SWING |   STANCE
 15.400 |     FL |  SWING |    7.50 |  -10.00 |   -9.40 |  -10.00 |    SWING |   STANCE
 15.410 |     FL |  SWING |    7.62 |  -10.00 |   -9.41 |  -10.00 |    SWING |   STANCE
 15.420 |     FL |  SWING |    7.75 |  -10.00 |   -9.42 |  -10.00 |    SWING |   STANCE
 15.430 |     FL |  SWING |    7.88 |  -10.00 |   -9.43 |  -10.00 |    SWING |   STANCE
 15.440 |     FL |  SWING |    8.00 |  -10.00 |   -9.44 |  -10.00 |    SWING |   STANCE
 15.450 |     FL |  SWING |    8.12 |  -10.00 |   -9.45 |  -10.00 |    SWING |   STANCE
 15.460 |     FL |  SWING |    8.25 |  -10.00 |   -9.46 |  -10.00 |    SWING |   STANCE
 15.470 |     FL |  SWING |    8.38 |  -10.00 |   -9.46 |  -10.00 |    SWING |   STANCE
 15.480 |     FL |  SWING |    8.50 |  -10.00 |   -9.47 |  -10.00 |    SWING |   STANCE
 15.490 |     FL |  SWING |    8.62 |  -10.00 |   -9.48 |  -10.00 |    SWING |   STANCE
 15.500 |     FL |  SWING |    8.75 |  -10.00 |   -9.49 |  -10.00 |    SWING |   STANCE
 15.510 |     FL |  SWING |    8.88 |  -10.00 |   -9.50 |  -10.00 |    SWING |   STANCE
 15.520 |     FL |  SWING |    9.00 |  -10.00 |   -9.51 |  -10.00 |    SWING |   STANCE
 15.530 |     FL |  SWING |    9.12 |  -10.00 |   -9.52 |  -10.00 |    SWING |   STANCE
 15.540 |     FL |  SWING |    9.25 |  -10.00 |   -9.52 |  -10.00 |    SWING |   STANCE
 15.550 |     FL |  SWING |    9.38 |  -10.00 |   -9.53 |  -10.00 |    SWING |   STANCE
 15.560 |     FL |  SWING |    9.50 |  -10.00 |   -9.54 |  -10.00 |    SWING |   STANCE
 15.570 |     FL |  SWING |    9.62 |  -10.00 |   -9.55 |  -10.00 |    SWING |   STANCE
 15.580 |     FL |  SWING |    9.75 |  -10.00 |   -9.55 |  -10.00 |    SWING |   STANCE
 15.590 |     FL |  SWING |    9.88 |  -10.00 |   -9.56 |  -10.00 |    SWING |   STANCE
 15.600 |     FL |  SWING |   10.00 |  -10.00 |   -9.57 |  -10.00 |    SWING |   STANCE
 15.610 |     FL |  SWING |   10.12 |  -10.00 |   -9.58 |  -10.00 |    SWING |   STANCE
 15.620 |     FL |  SWING |   10.25 |  -10.00 |   -9.58 |  -10.00 |    SWING |   STANCE
 15.630 |     FL |  SWING |   10.38 |  -10.00 |   -9.59 |  -10.00 |    SWING |   STANCE
 15.640 |     FL |  SWING |   10.50 |  -10.00 |   -9.60 |  -10.00 |    SWING |   STANCE
 15.650 |     FL |  SWING |   10.62 |  -10.00 |   -9.60 |  -10.00 |    SWING |   STANCE
 15.660 |     FL |  SWING |   10.75 |  -10.00 |   -9.61 |  -10.00 |    SWING |   STANCE
 15.670 |     FL |  SWING |   10.88 |  -10.00 |   -9.62 |  -10.00 |    SWING |   STANCE
 15.680 |     FL |  SWING |   11.00 |  -10.00 |   -9.62 |  -10.00 |    SWING |   STANCE
 15.690 |     FL |  SWING |   11.12 |  -10.00 |   -9.63 |  -10.00 |    SWING |   STANCE
 15.700 |     FL |  SWING |   11.25 |  -10.00 |   -9.64 |  -10.00 |    SWING |   STANCE
 15.710 |     FL |  SWING |   11.38 |  -10.00 |   -9.64 |  -10.00 |    SWING |   STANCE
 15.720 |     FL |  SWING |   11.50 |  -10.00 |   -9.65 |  -10.00 |    SWING |   STANCE
 15.730 |     FL |  SWING |   11.62 |  -10.00 |   -9.65 |  -10.00 |    SWING |   STANCE
 15.740 |     FL |  SWING |   11.75 |  -10.00 |   -9.66 |  -10.00 |    SWING |   STANCE
 15.750 |     FL |  SWING |   11.88 |  -10.00 |   -9.66 |  -10.00 |    SWING |   STANCE
 15.760 |     FL |  SWING |   12.00 |  -10.00 |   -9.67 |  -10.00 |    SWING |   STANCE
 15.770 |     FL |  SWING |   12.12 |  -10.00 |   -9.68 |  -10.00 |    SWING |   STANCE
 15.780 |     FL |  SWING |   12.25 |  -10.00 |   -9.68 |  -10.00 |    SWING |   STANCE
 15.790 |     FL |  SWING |   12.38 |  -10.00 |   -9.69 |  -10.00 |    SWING |   STANCE
 15.800 |     FL |  SWING |   12.50 |  -10.00 |   -9.69 |  -10.00 |    SWING |   STANCE
 15.810 |     FL |  SWING |   12.62 |  -10.00 |   -9.70 |  -10.00 |    SWING |   STANCE
 15.820 |     FL |  SWING |   12.75 |  -10.00 |   -9.70 |  -10.00 |    SWING |   STANCE
 15.830 |     FL |  SWING |   12.88 |  -10.00 |   -9.71 |  -10.00 |    SWING |   STANCE
 15.840 |     FL |  SWING |   13.00 |  -10.00 |   -9.71 |  -10.00 |    SWING |   STANCE
 15.850 |     FL |  SWING |   13.12 |  -10.00 |   -9.72 |  -10.00 |    SWING |   STANCE
 15.860 |     FL |  SWING |   13.25 |  -10.00 |   -9.72 |  -10.00 |    SWING |   STANCE
 15.870 |     FL |  SWING |   13.38 |  -10.00 |   -9.73 |  -10.00 |    SWING |   STANCE
 15.880 |     FL |  SWING |   13.50 |  -10.00 |   -9.73 |  -10.00 |    SWING |   STANCE
 15.890 |     FL |  SWING |   13.62 |  -10.00 |   -9.73 |  -10.00 |    SWING |   STANCE
 15.900 |     FL |  SWING |   13.75 |  -10.00 |   -9.74 |  -10.00 |    SWING |   STANCE
 15.910 |     FL |  SWING |   13.88 |  -10.00 |   -9.74 |  -10.00 |    SWING |   STANCE
 15.920 |     FL |  SWING |   14.00 |  -10.00 |   -9.75 |  -10.00 |    SWING |   STANCE
 15.930 |     FL |  SWING |   14.12 |  -10.00 |   -9.75 |  -10.00 |    SWING |   STANCE
 15.940 |     FL |  SWING |   14.25 |  -10.00 |   -9.76 |  -10.00 |    SWING |   STANCE
 15.950 |     FL |  SWING |   14.38 |  -10.00 |   -9.76 |  -10.00 |    SWING |   STANCE
 15.960 |     FL |  SWING |   14.50 |  -10.00 |   -9.77 |  -10.00 |    SWING |   STANCE
 15.970 |     FL |  SWING |   14.62 |  -10.00 |   -9.77 |  -10.00 |    SWING |   STANCE
 15.980 |     FL |  SWING |   14.75 |  -10.00 |   -9.77 |  -10.00 |    SWING |   STANCE
 15.990 |     FL |  SWING |   14.88 |  -10.00 |   -9.78 |  -10.00 |    SWING |   STANCE
 16.000 |     FL | STANCE |   15.00 |  -10.00 |   -9.78 |  -10.00 |    SWING |   STANCE
 16.010 |     FL | STANCE |   14.88 |  -10.00 |   -9.78 |  -10.00 |    SWING |   STANCE
 16.020 |     FL | STANCE |   14.75 |  -10.00 |   -9.79 |  -10.00 |    SWING |   STANCE
 16.030 |     FL | STANCE |   14.62 |  -10.00 |   -9.79 |  -10.00 |    SWING |   STANCE
 16.040 |     FL | STANCE |   14.50 |  -10.00 |   -9.79 |  -10.00 |    SWING |   STANCE
 16.050 |     FL | STANCE |   14.38 |  -10.00 |   -9.80 |  -10.00 |    SWING |   STANCE
 16.060 |     FL | STANCE |   14.25 |  -10.00 |   -9.80 |  -10.00 |    SWING |   STANCE
 16.070 |     FL | STANCE |   14.12 |  -10.00 |   -9.80 |  -10.00 |    SWING |   STANCE
 16.080 |     FL | STANCE |   14.00 |  -10.00 |   -9.81 |  -10.00 |    SWING |   STANCE
 16.090 |     FL | STANCE |   13.88 |  -10.00 |   -9.81 |  -10.00 |    SWING |   STANCE
 16.100 |     FL | STANCE |   13.75 |  -10.00 |   -9.81 |  -10.00 |    SWING |   STANCE
 16.110 |     FL | STANCE |   13.62 |  -10.00 |   -9.82 |  -10.00 |    SWING |   STANCE
 16.120 |     FL | STANCE |   13.50 |  -10.00 |   -9.82 |  -10.00 |    SWING |   STANCE
 16.130 |     FL | STANCE |   13.38 |  -10.00 |   -9.82 |  -10.00 |    SWING |   STANCE
 16.140 |     FL | STANCE |   13.25 |  -10.00 |   -9.83 |  -10.00 |    SWING |   STANCE
 16.150 |     FL | STANCE |   13.12 |  -10.00 |   -9.83 |  -10.00 |    SWING |   STANCE
 16.160 |     FL | STANCE |   13.00 |  -10.00 |   -9.83 |  -10.00 |    SWING |   STANCE
 16.170 |     FL | STANCE |   12.88 |  -10.00 |   -9.84 |  -10.00 |    SWING |   STANCE
 16.180 |     FL | STANCE |   12.75 |  -10.00 |   -9.84 |  -10.00 |    SWING |   STANCE
 16.190 |     FL | STANCE |   12.62 |  -10.00 |   -9.84 |  -10.00 |    SWING |   STANCE
 16.200 |     FL | STANCE |   12.50 |  -10.00 |   -9.84 |  -10.00 |    SWING |   STANCE
 16.210 |     FL | STANCE |   12.38 |  -10.00 |   -9.85 |  -10.00 |    SWING |   STANCE
 16.220 |     FL | STANCE |   12.25 |  -10.00 |   -9.85 |  -10.00 |    SWING |   STANCE
 16.230 |     FL | STANCE |   12.12 |  -10.00 |   -9.85 |  -10.00 |    SWING |   STANCE
 16.240 |     FL | STANCE |   12.00 |  -10.00 |   -9.85 |  -10.00 |    SWING |   STANCE
 16.250 |     FL | STANCE |   11.88 |  -10.00 |   -9.86 |  -10.00 |    SWING |   STANCE
 16.260 |     FL | STANCE |   11.75 |  -10.00 |   -9.86 |  -10.00 |    SWING |   STANCE
 16.270 |     FL | STANCE |   11.62 |  -10.00 |   -9.86 |  -10.00 |    SWING |   STANCE
 16.280 |     FL | STANCE |   11.50 |  -10.00 |   -9.86 |  -10.00 |    SWING |   STANCE
 16.290 |     FL | STANCE |   11.38 |  -10.00 |   -9.87 |  -10.00 |    SWING |   STANCE
 16.300 |     FL | STANCE |   11.25 |  -10.00 |   -9.87 |  -10.00 |    SWING |   STANCE
 16.310 |     FL | STANCE |   11.12 |  -10.00 |   -9.87 |  -10.00 |    SWING |   STANCE
 16.320 |     FL | STANCE |   11.00 |  -10.00 |   -9.87 |  -10.00 |    SWING |   STANCE
 16.330 |     FL | STANCE |   10.88 |  -10.00 |   -9.87 |  -10.00 |    SWING |   STANCE
 16.340 |     FL | STANCE |   10.75 |  -10.00 |   -9.88 |  -10.00 |    SWING |   STANCE
 16.350 |     FL | STANCE |   10.62 |  -10.00 |   -9.88 |  -10.00 |    SWING |   STANCE
 16.360 |     FL | STANCE |   10.50 |  -10.00 |   -9.88 |  -10.00 |    SWING |   STANCE
 16.370 |     FL | STANCE |   10.38 |  -10.00 |   -9.88 |  -10.00 |    SWING |   STANCE
 16.380 |     FL | STANCE |   10.25 |  -10.00 |   -9.88 |  -10.00 |    SWING |   STANCE
 16.390 |     FL | STANCE |   10.12 |  -10.00 |   -9.89 |  -10.00 |    SWING |   STANCE
 16.400 |     FL | STANCE |   10.00 |  -10.00 |   -9.89 |  -10.00 |    SWING |   STANCE
 16.410 |     FL | STANCE |    9.88 |  -10.00 |   -9.89 |  -10.00 |    SWING |   STANCE
 16.420 |     FL | STANCE |    9.75 |  -10.00 |   -9.89 |  -10.00 |    SWING |   STANCE
 16.430 |     FL | STANCE |    9.62 |  -10.00 |   -9.89 |  -10.00 |    SWING |   STANCE
 16.440 |     FL | STANCE |    9.50 |  -10.00 |   -9.89 |  -10.00 |    SWING |   STANCE
 16.450 |     FL | STANCE |    9.38 |  -10.00 |   -9.90 |  -10.00 |    SWING |   STANCE
 16.460 |     FL | STANCE |    9.25 |  -10.00 |   -9.90 |  -10.00 |    SWING |   STANCE
 16.470 |     FL | STANCE |    9.12 |  -10.00 |   -9.90 |  -10.00 |    SWING |   STANCE
 16.480 |     FL | STANCE |    9.00 |  -10.00 |   -9.90 |  -10.00 |    SWING |   STANCE
 16.490 |     FL | STANCE |    8.88 |  -10.00 |   -9.90 |  -10.00 |    SWING |   STANCE
 16.500 |     FL | STANCE |    8.75 |  -10.00 |   -9.90 |  -10.00 |    SWING |   STANCE
 16.510 |     FL | STANCE |    8.62 |  -10.00 |   -9.91 |  -10.00 |    SWING |   STANCE
 16.520 |     FL | STANCE |    8.50 |  -10.00 |   -9.91 |  -10.00 |    SWING |   STANCE
 16.530 |     FL | STANCE |    8.38 |  -10.00 |   -9.91 |  -10.00 |    SWING |   STANCE
 16.540 |     FL | STANCE |    8.25 |  -10.00 |   -9.91 |  -10.00 |    SWING |   STANCE
 16.550 |     FL | STANCE |    8.12 |  -10.00 |   -9.91 |  -10.00 |    SWING |   STANCE
 16.560 |     FL | STANCE |    8.00 |  -10.00 |   -9.91 |  -10.00 |    SWING |   STANCE
 16.570 |     FL | STANCE |    7.88 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.580 |     FL | STANCE |    7.75 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.590 |     FL | STANCE |    7.62 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.600 |     FL | STANCE |    7.50 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.610 |     FL | STANCE |    7.38 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.620 |     FL | STANCE |    7.25 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.630 |     FL | STANCE |    7.12 |  -10.00 |   -9.92 |  -10.00 |    SWING |   STANCE
 16.640 |     FL | STANCE |    7.00 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.650 |     FL | STANCE |    6.88 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.660 |     FL | STANCE |    6.75 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.670 |     FL | STANCE |    6.62 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.680 |     FL | STANCE |    6.50 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.690 |     FL | STANCE |    6.38 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.700 |     FL | STANCE |    6.25 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.710 |     FL | STANCE |    6.12 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.720 |     FL | STANCE |    6.00 |  -10.00 |   -9.93 |  -10.00 |    SWING |   STANCE
 16.730 |     FL | STANCE |    5.88 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.740 |     FL | STANCE |    5.75 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.750 |     FL | STANCE |    5.62 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.760 |     FL | STANCE |    5.50 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.770 |     FL | STANCE |    5.38 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.780 |     FL | STANCE |    5.25 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.790 |     FL | STANCE |    5.12 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.800 |     FL | STANCE |    5.00 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.810 |     FL | STANCE |    4.88 |  -10.00 |   -9.94 |  -10.00 |    SWING |   STANCE
 16.820 |     FL | STANCE |    4.75 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.830 |     FL | STANCE |    4.62 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.840 |     FL | STANCE |    4.50 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.850 |     FL | STANCE |    4.38 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.860 |     FL | STANCE |    4.25 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.870 |     FL | STANCE |    4.12 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.880 |     FL | STANCE |    4.00 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.890 |     FL | STANCE |    3.88 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.900 |     FL | STANCE |    3.75 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.910 |     FL | STANCE |    3.62 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.920 |     FL | STANCE |    3.50 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.930 |     FL | STANCE |    3.38 |  -10.00 |   -9.95 |  -10.00 |    SWING |   STANCE
 16.940 |     FL | STANCE |    3.25 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 16.950 |     FL | STANCE |    3.12 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 16.960 |     FL | STANCE |    3.00 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 16.970 |     FL | STANCE |    2.88 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 16.980 |     FL | STANCE |    2.75 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 16.990 |     FL | STANCE |    2.62 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.000 |     FL | STANCE |    2.50 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.010 |     FL | STANCE |    2.38 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.020 |     FL | STANCE |    2.25 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.030 |     FL | STANCE |    2.12 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.040 |     FL | STANCE |    2.00 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.050 |     FL | STANCE |    1.88 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.060 |     FL | STANCE |    1.75 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.070 |     FL | STANCE |    1.62 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.080 |     FL | STANCE |    1.50 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.090 |     FL | STANCE |    1.38 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.100 |     FL | STANCE |    1.25 |  -10.00 |   -9.96 |  -10.00 |    SWING |   STANCE
 17.110 |     FL | STANCE |    1.12 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.120 |     FL | STANCE |    1.00 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.130 |     FL | STANCE |    0.88 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.140 |     FL | STANCE |    0.75 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.150 |     FL | STANCE |    0.62 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.160 |     FL | STANCE |    0.50 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.170 |     FL | STANCE |    0.38 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.180 |     FL | STANCE |    0.25 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.190 |     FL | STANCE |    0.12 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.200 |     FL | STANCE |    0.00 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.210 |     FL | STANCE |   -0.12 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.220 |     FL | STANCE |   -0.25 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.230 |     FL | STANCE |   -0.38 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.240 |     FL | STANCE |   -0.50 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.250 |     FL | STANCE |   -0.62 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.260 |     FL | STANCE |   -0.75 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.270 |     FL | STANCE |   -0.88 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.280 |     FL | STANCE |   -1.00 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.290 |     FL | STANCE |   -1.12 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.300 |     FL | STANCE |   -1.25 |  -10.00 |   -9.97 |  -10.00 |    SWING |   STANCE
 17.310 |     FL | STANCE |   -1.38 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.320 |     FL | STANCE |   -1.50 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.330 |     FL | STANCE |   -1.62 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.340 |     FL | STANCE |   -1.75 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.350 |     FL | STANCE |   -1.88 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.360 |     FL | STANCE |   -2.00 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.370 |     FL | STANCE |   -2.12 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.380 |     FL | STANCE |   -2.25 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.390 |     FL | STANCE |   -2.38 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.400 |     FL | STANCE |   -2.50 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.410 |     FL | STANCE |   -2.62 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.420 |     FL | STANCE |   -2.75 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.430 |     FL | STANCE |   -2.87 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.440 |     FL | STANCE |   -2.99 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.450 |     FL | STANCE |   -3.10 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.460 |     FL | STANCE |   -3.22 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.470 |     FL | STANCE |   -3.33 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.480 |     FL | STANCE |   -3.44 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.490 |     FL | STANCE |   -3.55 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.500 |     FL |  SWING |   -3.66 |  -10.00 |   -9.98 |  -10.00 |    SWING |   STANCE
 17.510 |     RR |  SWING |   -3.77 |  -10.00 |   -9.98 |   -9.88 |   STANCE |    SWING
 17.520 |     RR |  SWING |   -3.87 |  -10.00 |   -9.98 |   -9.75 |   STANCE |    SWING
 17.530 |     RR |  SWING |   -3.97 |  -10.00 |   -9.98 |   -9.62 |   STANCE |    SWING
 17.540 |     RR |  SWING |   -4.07 |  -10.00 |   -9.98 |   -9.50 |   STANCE |    SWING
 17.550 |     RR |  SWING |   -4.17 |  -10.00 |   -9.98 |   -9.38 |   STANCE |    SWING
 17.560 |     RR |  SWING |   -4.27 |  -10.00 |   -9.98 |   -9.25 |   STANCE |    SWING
 17.570 |     RR |  SWING |   -4.36 |  -10.00 |   -9.98 |   -9.12 |   STANCE |    SWING
 17.580 |     RR |  SWING |   -4.46 |  -10.00 |   -9.98 |   -9.00 |   STANCE |    SWING
 17.590 |     RR |  SWING |   -4.55 |  -10.00 |   -9.98 |   -8.88 |   STANCE |    SWING
 17.600 |     RR |  SWING |   -4.64 |  -10.00 |   -9.98 |   -8.75 |   STANCE |    SWING
 17.610 |     RR |  SWING |   -4.73 |  -10.00 |   -9.98 |   -8.62 |   STANCE |    SWING
 17.620 |     RR |  SWING |   -4.82 |  -10.00 |   -9.99 |   -8.50 |   STANCE |    SWING
 17.630 |     RR |  SWING |   -4.91 |  -10.00 |   -9.99 |   -8.38 |   STANCE |    SWING
 17.640 |     RR |  SWING |   -4.99 |  -10.00 |   -9.99 |   -8.25 |   STANCE |    SWING
 17.650 |     RR |  SWING |   -5.07 |  -10.00 |   -9.99 |   -8.12 |   STANCE |    SWING
 17.660 |     RR |  SWING |   -5.16 |  -10.00 |   -9.99 |   -8.00 |   STANCE |    SWING
 17.670 |     RR |  SWING |   -5.24 |  -10.00 |   -9.99 |   -7.88 |   STANCE |    SWING
 17.680 |     RR |  SWING |   -5.32 |  -10.00 |   -9.99 |   -7.75 |   STANCE |    SWING
 17.690 |     RR |  SWING |   -5.39 |  -10.00 |   -9.99 |   -7.62 |   STANCE |    SWING
 17.700 |     RR |  SWING |   -5.47 |  -10.00 |   -9.99 |   -7.50 |   STANCE |    SWING
 17.710 |     RR |  SWING |   -5.55 |  -10.00 |   -9.99 |   -7.38 |   STANCE |    SWING
 17.720 |     RR |  SWING |   -5.62 |  -10.00 |   -9.99 |   -7.25 |   STANCE |    SWING
 17.730 |     RR |  SWING |   -5.69 |  -10.00 |   -9.99 |   -7.12 |   STANCE |    SWING
 17.740 |     RR |  SWING |   -5.76 |  -10.00 |   -9.99 |   -7.00 |   STANCE |    SWING
 17.750 |     RR |  SWING |   -5.83 |  -10.00 |   -9.99 |   -6.88 |   STANCE |    SWING
 17.760 |     RR |  SWING |   -5.91 |  -10.00 |   -9.99 |   -6.75 |   STANCE |    SWING
 17.770 |     RR |  SWING |   -5.97 |  -10.00 |   -9.99 |   -6.62 |   STANCE |    SWING
