TASK 3 - PHASE 3: FULL SYSTEM LOAD DISTRIBUTION LOG
Load per leg dynamically computed during crawl gait
===============================================================================================

   Time | Active |  Phase |  FL_load |  FR_load |  RL_load |  RR_load | MaxLeg |    Total
 18.210 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.220 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.230 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.240 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.250 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.260 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.270 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.280 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.290 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.300 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.310 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.320 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.330 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.340 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.350 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.360 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.370 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.380 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.390 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.400 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.410 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.420 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.430 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.440 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.450 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.460 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.470 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.480 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.490 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.500 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.510 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.520 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.530 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.540 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.550 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.560 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.570 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.580 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.590 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.600 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.610 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.620 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.630 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.640 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.650 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.660 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.670 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.680 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.690 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.700 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.710 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.720 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.730 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.740 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.750 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.760 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.770 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.780 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.790 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.800 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.810 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.820 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.830 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.840 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.850 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.860 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.870 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.880 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.890 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.900 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.910 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.920 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.930 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.940 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.950 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.960 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.970 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.980 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 18.990 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.000 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.010 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.020 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.030 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.040 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.050 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.060 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.070 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.080 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.090 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.100 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.110 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.120 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.130 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.140 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.150 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.160 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.170 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.180 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.190 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.200 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.210 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.220 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.230 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.240 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.250 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.260 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.270 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.280 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.290 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.300 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.310 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.320 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.330 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.340 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.350 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.360 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.370 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.380 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.390 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.400 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.410 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.420 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.430 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.440 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.450 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.460 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.470 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.480 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.490 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
 19.500 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.510 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.520 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.530 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.540 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.550 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.560 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.570 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.580 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.590 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.600 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.610 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.620 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.630 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.640 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.650 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.660 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.670 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.680 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.690 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.700 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.710 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.720 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.730 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.740 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.750 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.760 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.770 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.780 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.790 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.800 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.810 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.820 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.830 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.840 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.850 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.860 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.870 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.880 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.890 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.900 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.910 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.920 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.930 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.940 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.950 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.960 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.970 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.980 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 19.990 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.000 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.010 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.020 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.030 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.040 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.050 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.060 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.070 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.080 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.090 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.100 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.110 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.120 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.130 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.140 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.150 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.160 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.170 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.180 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.190 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.200 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.210 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.220 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.230 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.240 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.250 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 20.260 |     RR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
