TASK 2 - PHASE 6: FAILURE PROPAGATION LOG
System-level failure simulation across hip + knee
=====================================================================================

SCENARIO: Healthy
   Time |     Hip |    Knee |   FootX |   FootY |   Temp |         HipFail |     KneeFail
  5.390 |   23.62 |   23.18 |  0.7319 |  0.4920 |  25.0C |              OK |           OK
  5.400 |   23.75 |   23.12 |  0.7311 |  0.4933 |  25.0C |              OK |           OK
  5.410 |   23.88 |   23.06 |  0.7304 |  0.4946 |  25.0C |              OK |           OK
  5.420 |   24.00 |   23.00 |  0.7296 |  0.4959 |  25.0C |              OK |           OK
  5.430 |   24.12 |   22.94 |  0.7288 |  0.4972 |  25.0C |              OK |           OK
  5.440 |   24.25 |   22.88 |  0.7280 |  0.4985 |  25.0C |              OK |           OK
  5.450 |   24.38 |   22.82 |  0.7272 |  0.4998 |  25.0C |              OK |           OK
  5.460 |   24.50 |   22.76 |  0.7264 |  0.5011 |  25.0C |              OK |           OK
  5.470 |   24.62 |   22.71 |  0.7256 |  0.5025 |  25.0C |              OK |           OK
  5.480 |   24.75 |   22.65 |  0.7248 |  0.5038 |  25.0C |              OK |           OK
  5.490 |   24.88 |   22.60 |  0.7240 |  0.5051 |  25.0C |              OK |           OK
  5.500 |   25.00 |   22.55 |  0.7231 |  0.5065 |  25.0C |              OK |           OK
  5.510 |   25.12 |   22.50 |  0.7223 |  0.5078 |  25.0C |              OK |           OK
  5.520 |   25.25 |   22.45 |  0.7214 |  0.5091 |  25.0C |              OK |           OK
  5.530 |   25.38 |   22.40 |  0.7206 |  0.5105 |  25.0C |              OK |           OK
  5.540 |   25.50 |   22.35 |  0.7197 |  0.5118 |  25.0C |              OK |           OK
  5.550 |   25.62 |   22.30 |  0.7188 |  0.5132 |  25.0C |              OK |           OK
  5.560 |   25.75 |   22.26 |  0.7180 |  0.5145 |  25.0C |              OK |           OK
  5.570 |   25.88 |   22.21 |  0.7171 |  0.5159 |  25.0C |              OK |           OK
  5.580 |   26.00 |   22.17 |  0.7162 |  0.5172 |  25.0C |              OK |           OK
  5.590 |   26.12 |   22.13 |  0.7153 |  0.5186 |  25.0C |              OK |           OK
  5.600 |   26.25 |   22.08 |  0.7144 |  0.5200 |  25.0C |              OK |           OK
  5.610 |   26.38 |   22.04 |  0.7134 |  0.5213 |  25.0C |              OK |           OK
  5.620 |   26.50 |   22.00 |  0.7125 |  0.5227 |  25.0C |              OK |           OK
  5.630 |   26.62 |   21.96 |  0.7116 |  0.5241 |  25.0C |              OK |           OK
  5.640 |   26.75 |   21.92 |  0.7106 |  0.5254 |  25.0C |              OK |           OK
  5.650 |   26.88 |   21.88 |  0.7097 |  0.5268 |  25.0C |              OK |           OK
  5.660 |   27.00 |   21.85 |  0.7087 |  0.5282 |  25.0C |              OK |           OK
  5.670 |   27.12 |   21.81 |  0.7078 |  0.5295 |  25.0C |              OK |           OK
  5.680 |   27.25 |   21.77 |  0.7068 |  0.5309 |  25.0C |              OK |           OK
  5.690 |   27.38 |   21.74 |  0.7058 |  0.5323 |  25.0C |              OK |           OK
  5.700 |   27.50 |   21.70 |  0.7049 |  0.5337 |  25.0C |              OK |           OK
  5.710 |   27.62 |   21.67 |  0.7039 |  0.5351 |  25.0C |              OK |           OK
  5.720 |   27.75 |   21.63 |  0.7029 |  0.5364 |  25.0C |              OK |           OK
  5.730 |   27.88 |   21.60 |  0.7019 |  0.5378 |  25.0C |              OK |           OK
  5.740 |   28.00 |   21.57 |  0.7009 |  0.5392 |  25.0C |              OK |           OK
  5.750 |   28.12 |   21.54 |  0.6999 |  0.5406 |  25.0C |              OK |           OK
  5.760 |   28.25 |   21.51 |  0.6989 |  0.5420 |  25.0C |              OK |           OK
  5.770 |   28.38 |   21.48 |  0.6978 |  0.5434 |  25.0C |              OK |           OK
  5.780 |   28.50 |   21.45 |  0.6968 |  0.5448 |  25.0C |              OK |           OK
  5.790 |   28.62 |   21.42 |  0.6958 |  0.5462 |  25.0C |              OK |           OK
  5.800 |   28.75 |   21.39 |  0.6947 |  0.5475 |  25.0C |              OK |           OK
  5.810 |   28.88 |   21.36 |  0.6937 |  0.5489 |  25.0C |              OK |           OK
  5.820 |   29.00 |   21.34 |  0.6926 |  0.5503 |  25.0C |              OK |           OK
  5.830 |   29.12 |   21.31 |  0.6916 |  0.5517 |  25.0C |              OK |           OK
  5.840 |   29.25 |   21.28 |  0.6905 |  0.5531 |  25.0C |              OK |           OK
  5.850 |   29.38 |   21.26 |  0.6894 |  0.5545 |  25.0C |              OK |           OK
  5.860 |   29.50 |   21.23 |  0.6884 |  0.5559 |  25.0C |              OK |           OK
  5.870 |   29.62 |   21.21 |  0.6873 |  0.5573 |  25.0C |              OK |           OK
  5.880 |   29.75 |   21.18 |  0.6862 |  0.5587 |  25.0C |              OK |           OK
  5.890 |   29.88 |   21.16 |  0.6851 |  0.5601 |  25.0C |              OK |           OK
  5.900 |   30.00 |   21.14 |  0.6840 |  0.5615 |  25.0C |              OK |           OK
  5.910 |   30.12 |   21.11 |  0.6829 |  0.5628 |  25.0C |              OK |           OK
  5.920 |   30.25 |   21.09 |  0.6818 |  0.5642 |  25.0C |              OK |           OK
  5.930 |   30.38 |   21.07 |  0.6807 |  0.5656 |  25.0C |              OK |           OK
  5.940 |   30.50 |   21.05 |  0.6796 |  0.5670 |  25.0C |              OK |           OK
  5.950 |   30.62 |   21.03 |  0.6784 |  0.5684 |  25.0C |              OK |           OK
  5.960 |   30.75 |   21.01 |  0.6773 |  0.5698 |  25.0C |              OK |           OK
  5.970 |   30.88 |   20.99 |  0.6762 |  0.5712 |  25.0C |              OK |           OK
  5.980 |   31.00 |   20.97 |  0.6750 |  0.5726 |  25.0C |              OK |           OK
  5.990 |   31.12 |   20.95 |  0.6739 |  0.5740 |  25.0C |              OK |           OK
  6.000 |   31.25 |   20.93 |  0.6727 |  0.5754 |  25.0C |              OK |           OK
  6.010 |   31.38 |   20.91 |  0.6716 |  0.5767 |  25.0C |              OK |           OK
  6.020 |   31.50 |   20.89 |  0.6704 |  0.5781 |  25.0C |              OK |           OK
  6.030 |   31.62 |   20.87 |  0.6693 |  0.5795 |  25.0C |              OK |           OK
  6.040 |   31.75 |   20.86 |  0.6681 |  0.5809 |  25.0C |              OK |           OK
  6.050 |   31.88 |   20.84 |  0.6669 |  0.5823 |  25.0C |              OK |           OK
  6.060 |   32.00 |   20.82 |  0.6657 |  0.5837 |  25.0C |              OK |           OK
  6.070 |   32.12 |   20.81 |  0.6646 |  0.5850 |  25.0C |              OK |           OK
  6.080 |   32.25 |   20.79 |  0.6634 |  0.5864 |  25.0C |              OK |           OK
  6.090 |   32.38 |   20.77 |  0.6622 |  0.5878 |  25.0C |              OK |           OK
  6.100 |   32.50 |   20.76 |  0.6610 |  0.5892 |  25.0C |              OK |           OK
  6.110 |   32.62 |   20.74 |  0.6598 |  0.5906 |  25.0C |              OK |           OK
  6.120 |   32.75 |   20.73 |  0.6586 |  0.5919 |  25.0C |              OK |           OK
  6.130 |   32.88 |   20.71 |  0.6574 |  0.5933 |  25.0C |              OK |           OK
  6.140 |   33.00 |   20.70 |  0.6561 |  0.5947 |  25.0C |              OK |           OK
  6.150 |   33.12 |   20.69 |  0.6549 |  0.5961 |  25.0C |              OK |           OK
  6.160 |   33.25 |   20.67 |  0.6537 |  0.5974 |  25.0C |              OK |           OK
  6.170 |   33.38 |   20.66 |  0.6525 |  0.5988 |  25.0C |              OK |           OK
  6.180 |   33.50 |   20.65 |  0.6512 |  0.6002 |  25.0C |              OK |           OK
  6.190 |   33.62 |   20.63 |  0.6500 |  0.6015 |  25.0C |              OK |           OK
  6.200 |   33.75 |   20.62 |  0.6488 |  0.6029 |  25.0C |              OK |           OK
  6.210 |   33.88 |   20.61 |  0.6475 |  0.6043 |  25.0C |              OK |           OK
  6.220 |   34.00 |   20.60 |  0.6463 |  0.6056 |  25.0C |              OK |           OK
  6.230 |   34.12 |   20.58 |  0.6450 |  0.6070 |  25.0C |              OK |           OK
  6.240 |   34.25 |   20.57 |  0.6437 |  0.6083 |  25.0C |              OK |           OK
  6.250 |   34.38 |   20.56 |  0.6425 |  0.6097 |  25.0C |              OK |           OK
  6.260 |   34.50 |   20.55 |  0.6412 |  0.6111 |  25.0C |              OK |           OK
  6.270 |   34.62 |   20.54 |  0.6399 |  0.6124 |  25.0C |              OK |           OK
  6.280 |   34.75 |   20.53 |  0.6387 |  0.6138 |  25.0C |              OK |           OK
  6.290 |   34.88 |   20.52 |  0.6374 |  0.6151 |  25.0C |              OK |           OK
  6.300 |   35.00 |   20.51 |  0.6361 |  0.6165 |  25.0C |              OK |           OK
  6.310 |   35.12 |   20.50 |  0.6348 |  0.6178 |  25.0C |              OK |           OK
  6.320 |   35.25 |   20.49 |  0.6335 |  0.6192 |  25.0C |              OK |           OK
  6.330 |   35.38 |   20.48 |  0.6322 |  0.6205 |  25.0C |              OK |           OK
  6.340 |   35.50 |   20.47 |  0.6309 |  0.6218 |  25.0C |              OK |           OK
  6.350 |   35.62 |   20.46 |  0.6296 |  0.6232 |  25.0C |              OK |           OK
  6.360 |   35.75 |   20.45 |  0.6283 |  0.6245 |  25.0C |              OK |           OK
  6.370 |   35.88 |   20.44 |  0.6270 |  0.6258 |  25.0C |              OK |           OK
  6.380 |   36.00 |   20.43 |  0.6257 |  0.6272 |  25.0C |              OK |           OK
  6.390 |   36.12 |   20.42 |  0.6244 |  0.6285 |  25.0C |              OK |           OK
  6.400 |   36.25 |   20.41 |  0.6230 |  0.6298 |  25.0C |              OK |           OK
  6.410 |   36.38 |   20.41 |  0.6217 |  0.6312 |  25.0C |              OK |           OK
  6.420 |   36.50 |   20.40 |  0.6204 |  0.6325 |  25.0C |              OK |           OK
  6.430 |   36.62 |   20.39 |  0.6190 |  0.6338 |  25.0C |              OK |           OK
  6.440 |   36.75 |   20.38 |  0.6177 |  0.6351 |  25.0C |              OK |           OK
  6.450 |   36.88 |   20.37 |  0.6164 |  0.6364 |  25.0C |              OK |           OK
  6.460 |   37.00 |   20.37 |  0.6150 |  0.6378 |  25.0C |              OK |           OK
  6.470 |   37.12 |   20.36 |  0.6137 |  0.6391 |  25.0C |              OK |           OK
  6.480 |   37.25 |   20.35 |  0.6123 |  0.6404 |  25.0C |              OK |           OK
  6.490 |   37.38 |   20.34 |  0.6110 |  0.6417 |  25.0C |              OK |           OK
  6.500 |   37.50 |   20.34 |  0.6096 |  0.6430 |  25.0C |              OK |           OK
  8.010 |   37.38 |   20.16 |  0.6121 |  0.6410 |  25.0C |              OK |           OK
  8.020 |   37.25 |   19.98 |  0.6145 |  0.6390 |  25.0C |              OK |           OK
  8.030 |   37.12 |   19.80 |  0.6170 |  0.6370 |  25.0C |              OK |           OK
  8.040 |   37.00 |   19.62 |  0.6194 |  0.6349 |  25.0C |              OK |           OK
  8.050 |   36.88 |   19.44 |  0.6218 |  0.6329 |  25.0C |              OK |           OK
  8.060 |   36.75 |   19.26 |  0.6243 |  0.6308 |  25.0C |              OK |           OK
  8.070 |   36.62 |   19.08 |  0.6267 |  0.6287 |  25.0C |              OK |           OK
  8.080 |   36.50 |   18.90 |  0.6291 |  0.6267 |  25.0C |              OK |           OK
  8.090 |   36.38 |   18.72 |  0.6315 |  0.6246 |  25.0C |              OK |           OK
  8.100 |   36.25 |   18.54 |  0.6339 |  0.6225 |  25.0C |              OK |           OK
  8.110 |   36.12 |   18.36 |  0.6362 |  0.6204 |  25.0C |              OK |           OK
  8.120 |   36.00 |   18.18 |  0.6386 |  0.6182 |  25.0C |              OK |           OK
  8.130 |   35.88 |   18.00 |  0.6410 |  0.6161 |  25.0C |              OK |           OK
  8.140 |   35.75 |   17.82 |  0.6433 |  0.6140 |  25.0C |              OK |           OK
  8.150 |   35.62 |   17.64 |  0.6457 |  0.6118 |  25.0C |              OK |           OK
  8.160 |   35.50 |   17.46 |  0.6480 |  0.6096 |  25.0C |              OK |           OK
  8.170 |   35.38 |   17.28 |  0.6503 |  0.6075 |  25.0C |              OK |           OK
  8.180 |   35.25 |   17.10 |  0.6527 |  0.6053 |  25.0C |              OK |           OK
  8.190 |   35.12 |   16.92 |  0.6550 |  0.6031 |  25.0C |              OK |           OK
  8.200 |   35.00 |   16.74 |  0.6573 |  0.6009 |  25.0C |              OK |           OK
  8.210 |   34.88 |   16.56 |  0.6596 |  0.5986 |  25.0C |              OK |           OK
  8.220 |   34.75 |   16.38 |  0.6619 |  0.5964 |  25.0C |              OK |           OK
  8.230 |   34.62 |   16.20 |  0.6641 |  0.5942 |  25.0C |              OK |           OK
  8.240 |   34.50 |   16.02 |  0.6664 |  0.5919 |  25.0C |              OK |           OK
  8.250 |   34.38 |   15.84 |  0.6687 |  0.5897 |  25.0C |              OK |           OK
  8.260 |   34.25 |   15.66 |  0.6709 |  0.5874 |  25.0C |              OK |           OK
  8.270 |   34.12 |   15.48 |  0.6731 |  0.5851 |  25.0C |              OK |           OK
  8.280 |   34.00 |   15.30 |  0.6754 |  0.5828 |  25.0C |              OK |           OK
  8.290 |   33.88 |   15.12 |  0.6776 |  0.5805 |  25.0C |              OK |           OK
  8.300 |   33.75 |   14.94 |  0.6798 |  0.5782 |  25.0C |              OK |           OK
  8.310 |   33.62 |   14.76 |  0.6820 |  0.5759 |  25.0C |              OK |           OK
  8.320 |   33.50 |   14.58 |  0.6842 |  0.5736 |  25.0C |              OK |           OK
  8.330 |   33.38 |   14.40 |  0.6864 |  0.5713 |  25.0C |              OK |           OK
  8.340 |   33.25 |   14.22 |  0.6885 |  0.5689 |  25.0C |              OK |           OK
  8.350 |   33.12 |   14.04 |  0.6907 |  0.5666 |  25.0C |              OK |           OK
  8.360 |   33.00 |   13.86 |  0.6929 |  0.5642 |  25.0C |              OK |           OK
  8.370 |   32.88 |   13.68 |  0.6950 |  0.5618 |  25.0C |              OK |           OK
  8.380 |   32.75 |   13.51 |  0.6971 |  0.5595 |  25.0C |              OK |           OK
  8.390 |   32.62 |   13.34 |  0.6992 |  0.5571 |  25.0C |              OK |           OK
  8.400 |   32.50 |   13.17 |  0.7012 |  0.5548 |  25.0C |              OK |           OK
  8.410 |   32.38 |   13.01 |  0.7032 |  0.5525 |  25.0C |              OK |           OK
  8.420 |   32.25 |   12.85 |  0.7052 |  0.5501 |  25.0C |              OK |           OK
  8.430 |   32.12 |   12.69 |  0.7072 |  0.5478 |  25.0C |              OK |           OK
  8.440 |   32.00 |   12.54 |  0.7091 |  0.5455 |  25.0C |              OK |           OK
  8.450 |   31.88 |   12.39 |  0.7111 |  0.5432 |  25.0C |              OK |           OK
  8.460 |   31.75 |   12.24 |  0.7130 |  0.5409 |  25.0C |              OK |           OK
  8.470 |   31.62 |   12.09 |  0.7148 |  0.5386 |  25.0C |              OK |           OK
  8.480 |   31.50 |   11.95 |  0.7167 |  0.5363 |  25.0C |              OK |           OK
  8.490 |   31.38 |   11.81 |  0.7185 |  0.5341 |  25.0C |              OK |           OK
  8.500 |   31.25 |   11.68 |  0.7204 |  0.5318 |  25.0C |              OK |           OK
  8.510 |   31.12 |   11.54 |  0.7221 |  0.5295 |  25.0C |              OK |           OK
  8.520 |   31.00 |   11.41 |  0.7239 |  0.5273 |  25.0C |              OK |           OK
  8.530 |   30.88 |   11.28 |  0.7257 |  0.5251 |  25.0C |              OK |           OK
  8.540 |   30.75 |   11.16 |  0.7274 |  0.5228 |  25.0C |              OK |           OK
  8.550 |   30.62 |   11.03 |  0.7291 |  0.5206 |  25.0C |              OK |           OK
  8.560 |   30.50 |   10.91 |  0.7308 |  0.5184 |  25.0C |              OK |           OK
  8.570 |   30.38 |   10.80 |  0.7325 |  0.5161 |  25.0C |              OK |           OK
  8.580 |   30.25 |   10.68 |  0.7341 |  0.5139 |  25.0C |              OK |           OK
  8.590 |   30.12 |   10.57 |  0.7358 |  0.5117 |  25.0C |              OK |           OK
  8.600 |   30.00 |   10.45 |  0.7374 |  0.5095 |  25.0C |              OK |           OK
  8.610 |   29.88 |   10.35 |  0.7390 |  0.5073 |  25.0C |              OK |           OK
  8.620 |   29.75 |   10.24 |  0.7406 |  0.5052 |  25.0C |              OK |           OK
  8.630 |   29.62 |   10.13 |  0.7421 |  0.5030 |  25.0C |              OK |           OK
  8.640 |   29.50 |   10.03 |  0.7437 |  0.5008 |  25.0C |              OK |           OK
  8.650 |   29.38 |    9.93 |  0.7452 |  0.4986 |  25.0C |              OK |           OK
  8.660 |   29.25 |    9.83 |  0.7467 |  0.4965 |  25.0C |              OK |           OK
  8.670 |   29.12 |    9.74 |  0.7483 |  0.4943 |  25.0C |              OK |           OK
  8.680 |   29.00 |    9.64 |  0.7497 |  0.4922 |  25.0C |              OK |           OK
  8.690 |   28.88 |    9.55 |  0.7512 |  0.4900 |  25.0C |              OK |           OK
  8.700 |   28.75 |    9.46 |  0.7527 |  0.4879 |  25.0C |              OK |           OK
  8.710 |   28.62 |    9.37 |  0.7541 |  0.4858 |  25.0C |              OK |           OK
  8.720 |   28.50 |    9.28 |  0.7556 |  0.4836 |  25.0C |              OK |           OK
  8.730 |   28.38 |    9.19 |  0.7570 |  0.4815 |  25.0C |              OK |           OK
  8.740 |   28.25 |    9.11 |  0.7584 |  0.4794 |  25.0C |              OK |           OK
  8.750 |   28.12 |    9.03 |  0.7598 |  0.4773 |  25.0C |              OK |           OK
  8.760 |   28.00 |    8.95 |  0.7611 |  0.4752 |  25.0C |              OK |           OK
  8.770 |   27.88 |    8.87 |  0.7625 |  0.4731 |  25.0C |              OK |           OK
  8.780 |   27.75 |    8.79 |  0.7639 |  0.4710 |  25.0C |              OK |           OK
  8.790 |   27.62 |    8.72 |  0.7652 |  0.4689 |  25.0C |              OK |           OK
  8.800 |   27.50 |    8.64 |  0.7665 |  0.4668 |  25.0C |              OK |           OK
  8.810 |   27.38 |    8.57 |  0.7678 |  0.4647 |  25.0C |              OK |           OK
  8.820 |   27.25 |    8.50 |  0.7691 |  0.4626 |  25.0C |              OK |           OK
  8.830 |   27.12 |    8.43 |  0.7704 |  0.4605 |  25.0C |              OK |           OK
  8.840 |   27.00 |    8.36 |  0.7717 |  0.4585 |  25.0C |              OK |           OK
  8.850 |   26.88 |    8.29 |  0.7730 |  0.4564 |  25.0C |              OK |           OK
  8.860 |   26.75 |    8.23 |  0.7742 |  0.4543 |  25.0C |              OK |           OK
  8.870 |   26.62 |    8.16 |  0.7755 |  0.4523 |  25.0C |              OK |           OK
  8.880 |   26.50 |    8.10 |  0.7767 |  0.4502 |  25.0C |              OK |           OK
  8.890 |   26.38 |    8.04 |  0.7780 |  0.4482 |  25.0C |              OK |           OK
  8.900 |   26.25 |    7.98 |  0.7792 |  0.4461 |  25.0C |              OK |           OK
  8.910 |   26.12 |    7.92 |  0.7804 |  0.4441 |  25.0C |              OK |           OK
  8.920 |   26.00 |    7.86 |  0.7815 |  0.4421 |  25.0C |              OK |           OK
  8.930 |   25.88 |    7.80 |  0.7827 |  0.4401 |  25.0C |              OK |           OK
