time,hip_FL,hip_FR,hip_RL,hip_RR,knee_FL,knee_FR,knee_RL,knee_RR,foot_FL_x,foot_FL_y,foot_FR_x,foot_FR_y,foot_RL_x,foot_RL_y,foot_RR_x,foot_RR_y,load_FL,load_FR,load_RL,load_RR,system_state,active_leg,gait_phase,gait_progress,polygon_area,com_margin,failure_FL,failure_FR,failure_RL,failure_RR,any_failure
7.38,-9.971,-5.25,-10.0,-6.654,10.029,16.84,10.0,14.821,0.6924,0.2138,1.0897,0.3346,0.6924,-0.3868,1.0925,-0.3011,28.0887,11.778,28.088,28.1264,UNSTABLE,FR,SWING,0.5271428571428571,0.12015,-0.032744,False,False,False,False,False
7.39,-9.971,-5.125,-10.0,-6.71,10.029,17.02,10.0,14.741,0.6924,0.2138,1.0894,0.3377,0.6924,-0.3868,1.0927,-0.3025,28.0887,11.7778,28.088,28.1261,UNSTABLE,FR,SWING,0.5278571428571428,0.12021,-0.033062,False,False,False,False,False
7.4,-9.971,-5.0,-10.0,-6.765,10.029,17.2,10.0,14.662,0.6924,0.2138,1.0891,0.3409,0.6924,-0.3868,1.0927,-0.3039,28.0887,11.7775,28.088,28.1259,UNSTABLE,FR,SWING,0.5285714285714286,0.12021,-0.033451,False,False,False,False,False
7.41,-9.971,-4.875,-10.0,-6.819,10.029,17.38,10.0,14.584,0.6924,0.2138,1.0887,0.3441,0.6924,-0.3868,1.0928,-0.3054,28.0887,11.777,28.088,28.1256,UNSTABLE,FR,SWING,0.5292857142857142,0.12024,-0.033829,False,False,False,False,False
7.42,-9.971,-4.75,-10.0,-6.872,10.029,17.56,10.0,14.508,0.6924,0.2138,1.0883,0.3473,0.6924,-0.3868,1.0929,-0.3066,28.0887,11.7766,28.088,28.1253,UNSTABLE,FR,SWING,0.53,0.12027,-0.034124,False,False,False,False,False
7.43,-9.971,-4.625,-10.0,-6.924,10.029,17.74,10.0,14.433,0.6924,0.2138,1.088,0.3505,0.6924,-0.3868,1.093,-0.308,28.0887,11.776,28.088,28.1251,UNSTABLE,FR,SWING,0.5307142857142857,0.1203,-0.034472,False,False,False,False,False
7.44,-9.971,-4.5,-10.0,-6.975,10.029,17.92,10.0,14.359,0.6924,0.2138,1.0876,0.3536,0.6924,-0.3868,1.093,-0.3093,28.0887,11.7755,28.088,28.1249,UNSTABLE,FR,SWING,0.5314285714285715,0.1203,-0.034828,False,False,False,False,False
7.45,-9.971,-4.375,-10.0,-7.025,10.029,18.1,10.0,14.286,0.6924,0.2138,1.0871,0.3568,0.6924,-0.3868,1.093,-0.3106,28.0887,11.7748,28.088,28.1245,UNSTABLE,FR,SWING,0.5321428571428571,0.1203,-0.035183,False,False,False,False,False
7.46,-9.971,-4.25,-10.0,-7.075,10.029,18.28,10.0,14.215,0.6924,0.2138,1.0867,0.3599,0.6924,-0.3868,1.0931,-0.3119,28.0887,11.774,28.088,28.1242,UNSTABLE,FR,SWING,0.5328571428571428,0.12033,-0.0355,False,False,False,False,False
7.47,-9.971,-4.125,-10.0,-7.124,10.029,18.46,10.0,14.145,0.6924,0.2138,1.0862,0.363,0.6924,-0.3868,1.0931,-0.3131,28.0887,11.7733,28.088,28.1239,UNSTABLE,FR,SWING,0.5335714285714286,0.12033,-0.035825,False,False,False,False,False
7.48,-9.971,-4.0,-10.0,-7.172,10.029,18.64,10.0,14.076,0.6924,0.2138,1.0858,0.3662,0.6924,-0.3868,1.0932,-0.3143,28.0887,11.7724,28.088,28.1236,UNSTABLE,FR,SWING,0.5342857142857143,0.12036,-0.036114,False,False,False,False,False
7.49,-9.971,-3.875,-10.0,-7.219,10.029,18.82,10.0,14.008,0.6924,0.2138,1.0854,0.3694,0.6924,-0.3868,1.0932,-0.3155,28.0887,11.7714,28.088,28.1233,UNSTABLE,FR,SWING,0.535,0.12036,-0.036437,False,False,False,False,False
7.5,-9.971,-3.75,-10.0,-7.265,10.029,19.0,10.0,13.941,0.6924,0.2138,1.0848,0.3725,0.6924,-0.3868,1.0933,-0.3167,28.0887,11.7704,28.088,28.123,UNSTABLE,FR,SWING,0.5357142857142857,0.12039,-0.036724,False,False,False,False,False
7.51,-9.971,-3.625,-10.0,-7.311,10.029,19.18,10.0,13.875,0.6924,0.2138,1.0843,0.3757,0.6924,-0.3868,1.0933,-0.3179,28.0887,11.7693,28.088,28.1227,UNSTABLE,FR,SWING,0.5364285714285715,0.12039,-0.037045,False,False,False,False,False
7.52,-9.971,-3.5,-10.0,-7.356,10.029,19.36,10.0,13.81,0.6924,0.2138,1.0839,0.3788,0.6924,-0.3868,1.0934,-0.319,28.0887,11.7682,28.088,28.1223,UNSTABLE,FR,SWING,0.5371428571428571,0.12042,-0.037303,False,False,False,False,False
7.53,-9.971,-3.375,-10.0,-7.4,10.029,19.54,10.0,13.747,0.6924,0.2138,1.0833,0.382,0.6924,-0.3868,1.0933,-0.3202,28.0887,11.767,28.088,28.1221,UNSTABLE,FR,SWING,0.5378571428571428,0.12039,-0.037658,False,False,False,False,False
7.54,-9.971,-3.25,-10.0,-7.443,10.029,19.72,10.0,13.685,0.6924,0.2138,1.0828,0.3851,0.6924,-0.3868,1.0934,-0.3213,28.0887,11.7657,28.088,28.1218,UNSTABLE,FR,SWING,0.5385714285714286,0.12042,-0.037915,False,False,False,False,False
7.55,-9.971,-3.125,-10.0,-7.486,10.029,19.9,10.0,13.624,0.6924,0.2138,1.0823,0.3881,0.6924,-0.3868,1.0934,-0.3223,28.0887,11.7643,28.088,28.1214,UNSTABLE,FR,SWING,0.5392857142857143,0.12042,-0.03818,False,False,False,False,False
7.56,-9.971,-3.0,-10.0,-7.528,10.029,20.08,10.0,13.564,0.6924,0.2138,1.0817,0.3913,0.6924,-0.3868,1.0935,-0.3234,28.0887,11.7629,28.088,28.121,UNSTABLE,FR,SWING,0.54,0.12045,-0.038435,False,False,False,False,False
7.57,-9.971,-2.875,-10.0,-7.569,10.029,20.26,10.0,13.505,0.6924,0.2138,1.0811,0.3944,0.6924,-0.3868,1.0935,-0.3245,28.0887,11.7614,28.088,28.1207,UNSTABLE,FR,SWING,0.5407142857142857,0.12045,-0.038725,False,False,False,False,False
7.58,-9.971,-2.75,-10.0,-7.61,10.029,20.44,10.0,13.447,0.6924,0.2138,1.0805,0.3975,0.6924,-0.3868,1.0935,-0.3255,28.0887,11.7599,28.088,28.1204,UNSTABLE,FR,SWING,0.5414285714285715,0.12045,-0.038987,False,False,False,False,False
7.59,-9.971,-2.625,-10.0,-7.65,10.029,20.62,10.0,13.39,0.6924,0.2138,1.0799,0.4007,0.6924,-0.3868,1.0935,-0.3266,28.0887,11.7583,28.088,28.12,UNSTABLE,FR,SWING,0.5421428571428571,0.12045,-0.039275,False,False,False,False,False
7.6,-9.971,-2.5,-10.0,-7.689,10.029,20.8,10.0,13.334,0.6924,0.2138,1.0793,0.4038,0.6924,-0.3868,1.0936,-0.3276,28.0887,11.7566,28.088,28.1197,UNSTABLE,FR,SWING,0.5428571428571428,0.12048,-0.039501,False,False,False,False,False
7.61,-9.971,-2.375,-10.0,-7.728,10.029,20.98,10.0,13.278,0.6924,0.2138,1.0787,0.4069,0.6924,-0.3868,1.0936,-0.3285,28.0887,11.7548,28.088,28.1194,UNSTABLE,FR,SWING,0.5435714285714286,0.12048,-0.039736,False,False,False,False,False
7.62,-9.971,-2.25,-10.0,-7.766,10.029,21.16,10.0,13.223,0.6924,0.2138,1.078,0.41,0.6924,-0.3868,1.0936,-0.3296,28.0887,11.7531,28.088,28.119,UNSTABLE,FR,SWING,0.5442857142857143,0.12048,-0.040022,False,False,False,False,False
7.63,-9.971,-2.125,-10.0,-7.803,10.029,21.34,10.0,13.169,0.6924,0.2138,1.0774,0.4131,0.6924,-0.3868,1.0936,-0.3305,28.0887,11.7512,28.088,28.1187,UNSTABLE,FR,SWING,0.545,0.12048,-0.040256,False,False,False,False,False
7.64,-9.971,-2.0,-10.0,-7.84,10.029,21.52,10.0,13.116,0.6924,0.2138,1.0767,0.4163,0.6924,-0.3868,1.0936,-0.3314,28.0887,11.7492,28.088,28.1183,UNSTABLE,FR,SWING,0.5457142857142857,0.12048,-0.040488,False,False,False,False,False
7.65,-9.971,-1.875,-10.0,-7.876,10.029,21.7,10.0,13.064,0.6924,0.2138,1.076,0.4193,0.6924,-0.3868,1.0937,-0.3323,28.0887,11.7471,28.088,28.118,UNSTABLE,FR,SWING,0.5464285714285714,0.12051,-0.040686,False,False,False,False,False
7.66,-9.971,-1.75,-10.0,-7.911,10.029,21.88,10.0,13.013,0.6924,0.2138,1.0754,0.4224,0.6924,-0.3868,1.0936,-0.3332,28.0887,11.7451,28.088,28.1176,UNSTABLE,FR,SWING,0.5471428571428572,0.12048,-0.040953,False,False,False,False,False
7.67,-9.971,-1.625,-10.0,-7.946,10.029,22.06,10.0,12.963,0.6924,0.2138,1.0746,0.4255,0.6924,-0.3868,1.0937,-0.3341,28.0887,11.7429,28.088,28.1173,UNSTABLE,FR,SWING,0.5478571428571428,0.12051,-0.041149,False,False,False,False,False
7.68,-9.971,-1.5,-10.0,-7.98,10.029,22.24,10.0,12.914,0.6924,0.2138,1.0739,0.4286,0.6924,-0.3868,1.0937,-0.335,28.0887,11.7407,28.088,28.1169,UNSTABLE,FR,SWING,0.5485714285714286,0.12051,-0.04138,False,False,False,False,False
7.69,-9.971,-1.375,-10.0,-8.014,10.029,22.42,10.0,12.865,0.6924,0.2138,1.0732,0.4316,0.6924,-0.3868,1.0937,-0.3359,28.0887,11.7384,28.088,28.1166,UNSTABLE,FR,SWING,0.5492857142857143,0.12051,-0.04161,False,False,False,False,False
7.7,-9.971,-1.25,-10.0,-8.047,10.029,22.6,10.0,12.817,0.6924,0.2138,1.0724,0.4347,0.6924,-0.3868,1.0937,-0.3367,28.0887,11.7361,28.088,28.1163,UNSTABLE,FR,SWING,0.55,0.12051,-0.041815,False,False,False,False,False
7.71,-9.971,-1.125,-10.0,-8.08,10.029,22.78,10.0,12.77,0.6924,0.2138,1.0717,0.4378,0.6924,-0.3868,1.0937,-0.3376,28.0887,11.7337,28.088,28.116,UNSTABLE,FR,SWING,0.5507142857142857,0.12051,-0.042044,False,False,False,False,False
7.72,-9.971,-1.0,-10.0,-8.112,10.029,22.96,10.0,12.724,0.6924,0.2138,1.0709,0.4409,0.6924,-0.3868,1.0937,-0.3384,28.0887,11.7312,28.088,28.1156,UNSTABLE,FR,SWING,0.5514285714285714,0.12051,-0.042247,False,False,False,False,False
7.73,-9.971,-0.875,-10.0,-8.143,10.029,23.14,10.0,12.679,0.6924,0.2138,1.0701,0.444,0.6924,-0.3868,1.0937,-0.3392,28.0887,11.7286,28.088,28.1153,UNSTABLE,FR,SWING,0.5521428571428572,0.12051,-0.04245,False,False,False,False,False
7.74,-9.971,-0.75,-10.0,-8.174,10.029,23.32,10.0,12.634,0.6924,0.2138,1.0694,0.447,0.6924,-0.3868,1.0937,-0.34,28.0887,11.726,28.088,28.115,UNSTABLE,FR,SWING,0.5528571428571428,0.12051,-0.042653,False,False,False,False,False
7.75,-9.971,-0.625,-10.0,-8.204,10.029,23.5,10.0,12.59,0.6924,0.2138,1.0685,0.45,0.6924,-0.3868,1.0937,-0.3407,28.0887,11.7233,28.088,28.1147,UNSTABLE,FR,SWING,0.5535714285714286,0.12051,-0.04283,False,False,False,False,False
7.76,-9.971,-0.5,-10.0,-8.234,10.029,23.68,10.0,12.547,0.6924,0.2138,1.0677,0.453,0.6924,-0.3868,1.0937,-0.3415,28.0887,11.7206,28.088,28.1144,UNSTABLE,FR,SWING,0.5542857142857143,0.12051,-0.043032,False,False,False,False,False
7.77,-9.971,-0.375,-10.0,-8.263,10.029,23.86,10.0,12.505,0.6924,0.2138,1.0669,0.4561,0.6924,-0.3868,1.0937,-0.3423,28.0887,11.7177,28.088,28.114,UNSTABLE,FR,SWING,0.555,0.12051,-0.043233,False,False,False,False,False
7.78,-9.971,-0.25,-10.0,-8.292,10.029,24.04,10.0,12.463,0.6924,0.2138,1.066,0.4592,0.6924,-0.3868,1.0937,-0.343,28.0887,11.7149,28.088,28.1137,UNSTABLE,FR,SWING,0.5557142857142857,0.12051,-0.043409,False,False,False,False,False
7.79,-9.971,-0.125,-10.0,-8.32,10.029,24.22,10.0,12.422,0.6924,0.2138,1.0651,0.4622,0.6924,-0.3868,1.0937,-0.3438,28.0887,11.7119,28.088,28.1134,UNSTABLE,FR,SWING,0.5564285714285714,0.12051,-0.04361,False,False,False,False,False
7.8,-9.971,0.0,-10.0,-8.348,10.029,24.4,10.0,12.382,0.6924,0.2138,1.0643,0.4652,0.6924,-0.3868,1.0937,-0.3445,28.0887,11.7089,28.088,28.113,UNSTABLE,FR,SWING,0.5571428571428572,0.12051,-0.043785,False,False,False,False,False
7.81,-9.971,0.125,-10.0,-8.376,10.029,24.58,10.0,12.342,0.6924,0.2138,1.0634,0.4683,0.6924,-0.3868,1.0937,-0.3451,28.0887,11.7057,28.088,28.1127,UNSTABLE,FR,SWING,0.5578571428571428,0.12051,-0.043935,False,False,False,False,False
7.82,-9.971,0.25,-10.0,-8.403,10.029,24.76,10.0,12.303,0.6924,0.2138,1.0625,0.4713,0.6924,-0.3868,1.0937,-0.3459,28.0887,11.7027,28.088,28.1124,UNSTABLE,FR,SWING,0.5585714285714286,0.12051,-0.044135,False,False,False,False,False
7.83,-9.971,0.375,-10.0,-8.43,10.029,24.94,10.0,12.265,0.6924,0.2138,1.0616,0.4743,0.6924,-0.3868,1.0937,-0.3465,28.0887,11.6994,28.088,28.1121,UNSTABLE,FR,SWING,0.5592857142857143,0.12051,-0.044285,False,False,False,False,False
