TASK 3 - PHASE 6: CONTROL INTERFACE TELEMETRY
Structured output for Rajaryan (Control) + Dhruv (Data)
===============================================================================================

   Time | Active |  Phase |    State | Progress |  FL_hip |  FR_hip |  RL_hip |  RR_hip |   Failures
 23.420 |     FR | STANCE |   STABLE |    0.673 |   -9.97 |    9.78 |   -9.97 |   -9.89 |       none
 23.430 |     FR | STANCE |   STABLE |    0.674 |   -9.97 |    9.65 |   -9.97 |   -9.89 |       none
 23.440 |     FR | STANCE |   STABLE |    0.674 |   -9.97 |    9.53 |   -9.97 |   -9.89 |       none
 23.450 |     FR | STANCE |   STABLE |    0.675 |   -9.97 |    9.40 |   -9.97 |   -9.89 |       none
 23.460 |     FR | STANCE |   STABLE |    0.676 |   -9.97 |    9.28 |   -9.97 |   -9.90 |       none
 23.470 |     FR | STANCE |   STABLE |    0.676 |   -9.97 |    9.15 |   -9.97 |   -9.90 |       none
 23.480 |     FR | STANCE |   STABLE |    0.677 |   -9.97 |    9.03 |   -9.97 |   -9.90 |       none
 23.490 |     FR | STANCE |   STABLE |    0.678 |   -9.97 |    8.90 |   -9.97 |   -9.90 |       none
 23.500 |     FR | STANCE |   STABLE |    0.679 |   -9.97 |    8.78 |   -9.97 |   -9.90 |       none
 23.510 |     FR | STANCE |   STABLE |    0.679 |   -9.97 |    8.65 |   -9.97 |   -9.91 |       none
 23.520 |     FR | STANCE |   STABLE |    0.680 |   -9.97 |    8.53 |   -9.97 |   -9.91 |       none
 23.530 |     FR | STANCE |   STABLE |    0.681 |   -9.97 |    8.40 |   -9.97 |   -9.91 |       none
 23.540 |     FR | STANCE |   STABLE |    0.681 |   -9.97 |    8.28 |   -9.97 |   -9.91 |       none
 23.550 |     FR | STANCE |   STABLE |    0.682 |   -9.97 |    8.15 |   -9.97 |   -9.91 |       none
 23.560 |     FR | STANCE |   STABLE |    0.683 |   -9.97 |    8.03 |   -9.97 |   -9.91 |       none
 23.570 |     FR | STANCE |   STABLE |    0.684 |   -9.97 |    7.90 |   -9.97 |   -9.91 |       none
 23.580 |     FR | STANCE |   STABLE |    0.684 |   -9.97 |    7.78 |   -9.97 |   -9.92 |       none
 23.590 |     FR | STANCE |   STABLE |    0.685 |   -9.97 |    7.65 |   -9.97 |   -9.92 |       none
 23.600 |     FR | STANCE |   STABLE |    0.686 |   -9.97 |    7.53 |   -9.97 |   -9.92 |       none
 23.610 |     FR | STANCE |   STABLE |    0.686 |   -9.97 |    7.40 |   -9.97 |   -9.92 |       none
 23.620 |     FR | STANCE |   STABLE |    0.687 |   -9.97 |    7.28 |   -9.97 |   -9.92 |       none
 23.630 |     FR | STANCE |   STABLE |    0.688 |   -9.97 |    7.15 |   -9.97 |   -9.92 |       none
 23.640 |     FR | STANCE |   STABLE |    0.689 |   -9.97 |    7.03 |   -9.97 |   -9.92 |       none
 23.650 |     FR | STANCE |   STABLE |    0.689 |   -9.97 |    6.90 |   -9.97 |   -9.92 |       none
 23.660 |     FR | STANCE |   STABLE |    0.690 |   -9.97 |    6.78 |   -9.97 |   -9.92 |       none
 23.670 |     FR | STANCE |   STABLE |    0.691 |   -9.97 |    6.65 |   -9.97 |   -9.93 |       none
 23.680 |     FR | STANCE |   STABLE |    0.691 |   -9.97 |    6.53 |   -9.97 |   -9.93 |       none
 23.690 |     FR | STANCE |   STABLE |    0.692 |   -9.97 |    6.40 |   -9.97 |   -9.93 |       none
 23.700 |     FR | STANCE |   STABLE |    0.693 |   -9.97 |    6.28 |   -9.97 |   -9.93 |       none
 23.710 |     FR | STANCE |   STABLE |    0.694 |   -9.97 |    6.15 |   -9.97 |   -9.93 |       none
 23.720 |     FR | STANCE |   STABLE |    0.694 |   -9.97 |    6.03 |   -9.97 |   -9.93 |       none
 23.730 |     FR | STANCE |   STABLE |    0.695 |   -9.97 |    5.90 |   -9.97 |   -9.93 |       none
 23.740 |     FR | STANCE |   STABLE |    0.696 |   -9.97 |    5.78 |   -9.97 |   -9.93 |       none
 23.750 |     FR | STANCE |   STABLE |    0.696 |   -9.97 |    5.65 |   -9.97 |   -9.93 |       none
 23.760 |     FR | STANCE |   STABLE |    0.697 |   -9.97 |    5.53 |   -9.97 |   -9.93 |       none
 23.770 |     FR | STANCE |   STABLE |    0.698 |   -9.97 |    5.40 |   -9.97 |   -9.94 |       none
 23.780 |     FR | STANCE |   STABLE |    0.699 |   -9.97 |    5.28 |   -9.97 |   -9.94 |       none
 23.790 |     FR | STANCE |   STABLE |    0.699 |   -9.97 |    5.15 |   -9.97 |   -9.94 |       none
 23.800 |     FR | STANCE |   STABLE |    0.700 |   -9.97 |    5.03 |   -9.97 |   -9.94 |       none
 23.810 |     FR | STANCE |   STABLE |    0.701 |   -9.97 |    4.90 |   -9.97 |   -9.94 |       none
 23.820 |     FR | STANCE |   STABLE |    0.701 |   -9.97 |    4.78 |   -9.97 |   -9.94 |       none
 23.830 |     FR | STANCE |   STABLE |    0.702 |   -9.97 |    4.65 |   -9.97 |   -9.94 |       none
 23.840 |     FR | STANCE |   STABLE |    0.703 |   -9.97 |    4.53 |   -9.97 |   -9.94 |       none
 23.850 |     FR | STANCE |   STABLE |    0.704 |   -9.97 |    4.40 |   -9.97 |   -9.94 |       none
 23.860 |     FR | STANCE |   STABLE |    0.704 |   -9.97 |    4.28 |   -9.97 |   -9.94 |       none
 23.870 |     FR | STANCE |   STABLE |    0.705 |   -9.97 |    4.15 |   -9.97 |   -9.95 |       none
 23.880 |     FR | STANCE |   STABLE |    0.706 |   -9.97 |    4.03 |   -9.97 |   -9.95 |       none
 23.890 |     FR | STANCE |   STABLE |    0.706 |   -9.97 |    3.90 |   -9.97 |   -9.95 |       none
 23.900 |     FR | STANCE |   STABLE |    0.707 |   -9.97 |    3.78 |   -9.97 |   -9.95 |       none
 23.910 |     FR | STANCE |   STABLE |    0.708 |   -9.97 |    3.65 |   -9.97 |   -9.95 |       none
 23.920 |     FR | STANCE |   STABLE |    0.709 |   -9.97 |    3.53 |   -9.97 |   -9.95 |       none
 23.930 |     FR | STANCE |   STABLE |    0.709 |   -9.97 |    3.40 |   -9.97 |   -9.95 |       none
 23.940 |     FR | STANCE |   STABLE |    0.710 |   -9.97 |    3.28 |   -9.97 |   -9.95 |       none
 23.950 |     FR | STANCE |   STABLE |    0.711 |   -9.97 |    3.15 |   -9.97 |   -9.95 |       none
 23.960 |     FR | STANCE |   STABLE |    0.711 |   -9.97 |    3.03 |   -9.97 |   -9.95 |       none
 23.970 |     FR | STANCE |   STABLE |    0.712 |   -9.97 |    2.90 |   -9.97 |   -9.96 |       none
 23.980 |     FR | STANCE |   STABLE |    0.713 |   -9.97 |    2.78 |   -9.97 |   -9.96 |       none
 23.990 |     FR | STANCE |   STABLE |    0.714 |   -9.97 |    2.65 |   -9.97 |   -9.96 |       none
 24.000 |     FR | STANCE |   STABLE |    0.714 |   -9.97 |    2.53 |   -9.97 |   -9.96 |       none
 24.010 |     FR | STANCE |   STABLE |    0.715 |   -9.97 |    2.40 |   -9.97 |   -9.96 |       none
 24.020 |     FR | STANCE |   STABLE |    0.716 |   -9.97 |    2.28 |   -9.97 |   -9.96 |       none
 24.030 |     FR | STANCE |   STABLE |    0.716 |   -9.97 |    2.15 |   -9.97 |   -9.96 |       none
 24.040 |     FR | STANCE |   STABLE |    0.717 |   -9.97 |    2.03 |   -9.97 |   -9.96 |       none
 24.050 |     FR | STANCE |   STABLE |    0.718 |   -9.97 |    1.90 |   -9.97 |   -9.96 |       none
 24.060 |     FR | STANCE |   STABLE |    0.719 |   -9.97 |    1.78 |   -9.97 |   -9.96 |       none
 24.070 |     FR | STANCE |   STABLE |    0.719 |   -9.97 |    1.65 |   -9.97 |   -9.96 |       none
 24.080 |     FR | STANCE |   STABLE |    0.720 |   -9.97 |    1.53 |   -9.97 |   -9.97 |       none
 24.090 |     FR | STANCE |   STABLE |    0.721 |   -9.97 |    1.40 |   -9.97 |   -9.97 |       none
 24.100 |     FR | STANCE |   STABLE |    0.721 |   -9.97 |    1.28 |   -9.97 |   -9.97 |       none
 24.110 |     FR | STANCE |   STABLE |    0.722 |   -9.97 |    1.15 |   -9.97 |   -9.97 |       none
 24.120 |     FR | STANCE |   STABLE |    0.723 |   -9.97 |    1.03 |   -9.97 |   -9.97 |       none
 24.130 |     FR | STANCE |   STABLE |    0.724 |   -9.97 |    0.90 |   -9.97 |   -9.97 |       none
 24.140 |     FR | STANCE |   STABLE |    0.724 |   -9.97 |    0.78 |   -9.97 |   -9.97 |       none
 24.150 |     FR | STANCE |   STABLE |    0.725 |   -9.97 |    0.65 |   -9.97 |   -9.97 |       none
 24.160 |     FR | STANCE |   STABLE |    0.726 |   -9.97 |    0.53 |   -9.97 |   -9.97 |       none
 24.170 |     FR | STANCE |   STABLE |    0.726 |   -9.97 |    0.40 |   -9.97 |   -9.97 |       none
 24.180 |     FR | STANCE |   STABLE |    0.727 |   -9.97 |    0.28 |   -9.97 |   -9.97 |       none
 24.190 |     FR | STANCE |   STABLE |    0.728 |   -9.97 |    0.15 |   -9.97 |   -9.97 |       none
 24.200 |     FR | STANCE |   STABLE |    0.729 |   -9.97 |    0.03 |   -9.97 |   -9.97 |       none
 24.210 |     FR | STANCE |   STABLE |    0.729 |   -9.97 |   -0.10 |   -9.97 |   -9.97 |       none
 24.220 |     FR | STANCE |   STABLE |    0.730 |   -9.97 |   -0.22 |   -9.97 |   -9.97 |       none
 24.230 |     FR | STANCE |   STABLE |    0.731 |   -9.97 |   -0.35 |   -9.97 |   -9.97 |       none
 24.240 |     FR | STANCE |   STABLE |    0.731 |   -9.97 |   -0.47 |   -9.97 |   -9.97 |       none
 24.250 |     FR | STANCE |   STABLE |    0.732 |   -9.97 |   -0.60 |   -9.97 |   -9.97 |       none
 24.260 |     FR | STANCE |   STABLE |    0.733 |   -9.97 |   -0.72 |   -9.97 |   -9.97 |       none
 24.270 |     FR | STANCE |   STABLE |    0.734 |   -9.97 |   -0.85 |   -9.97 |   -9.97 |       none
 24.280 |     FR | STANCE |   STABLE |    0.734 |   -9.97 |   -0.97 |   -9.97 |   -9.97 |       none
 24.290 |     FR | STANCE |   STABLE |    0.735 |   -9.97 |   -1.10 |   -9.97 |   -9.97 |       none
 24.300 |     FR | STANCE |   STABLE |    0.736 |   -9.97 |   -1.22 |   -9.97 |   -9.97 |       none
 24.310 |     FR | STANCE |   STABLE |    0.736 |   -9.97 |   -1.35 |   -9.97 |   -9.97 |       none
 24.320 |     FR | STANCE |   STABLE |    0.737 |   -9.97 |   -1.47 |   -9.97 |   -9.97 |       none
 24.330 |     FR | STANCE |   STABLE |    0.738 |   -9.97 |   -1.60 |   -9.97 |   -9.97 |       none
 24.340 |     FR | STANCE |   STABLE |    0.739 |   -9.97 |   -1.72 |   -9.97 |   -9.97 |       none
 24.350 |     FR | STANCE |   STABLE |    0.739 |   -9.97 |   -1.85 |   -9.97 |   -9.97 |       none
 24.360 |     FR | STANCE |   STABLE |    0.740 |   -9.97 |   -1.97 |   -9.97 |   -9.97 |       none
 24.370 |     FR | STANCE |   STABLE |    0.741 |   -9.97 |   -2.10 |   -9.97 |   -9.97 |       none
 24.380 |     FR | STANCE |   STABLE |    0.741 |   -9.97 |   -2.22 |   -9.97 |   -9.97 |       none
 24.390 |     FR | STANCE |   STABLE |    0.742 |   -9.97 |   -2.35 |   -9.97 |   -9.97 |       none
 24.400 |     FR | STANCE |   STABLE |    0.743 |   -9.97 |   -2.47 |   -9.97 |   -9.97 |       none
 24.410 |     FR | STANCE |   STABLE |    0.744 |   -9.97 |   -2.60 |   -9.97 |   -9.97 |       none
 24.420 |     FR | STANCE |   STABLE |    0.744 |   -9.97 |   -2.72 |   -9.97 |   -9.97 |       none
 24.430 |     FR | STANCE |   STABLE |    0.745 |   -9.97 |   -2.84 |   -9.97 |   -9.97 |       none
 24.440 |     FR | STANCE |   STABLE |    0.746 |   -9.97 |   -2.96 |   -9.97 |   -9.97 |       none
 24.450 |     FR | STANCE |   STABLE |    0.746 |   -9.97 |   -3.08 |   -9.97 |   -9.97 |       none
 24.460 |     FR | STANCE |   STABLE |    0.747 |   -9.97 |   -3.19 |   -9.97 |   -9.97 |       none
 24.470 |     FR | STANCE |   STABLE |    0.748 |   -9.97 |   -3.30 |   -9.97 |   -9.97 |       none
 24.480 |     FR | STANCE |   STABLE |    0.749 |   -9.97 |   -3.42 |   -9.97 |   -9.97 |       none
 24.490 |     FR | STANCE |   STABLE |    0.749 |   -9.97 |   -3.53 |   -9.97 |   -9.97 |       none
 24.500 |     FR |  SWING | UNSTABLE |    0.750 |   -9.97 |   -3.63 |   -9.97 |   -9.97 |       none
 24.510 |     RL |  SWING | MARGINAL |    0.751 |   -9.97 |   -3.74 |   -9.85 |   -9.97 |       none
 24.520 |     RL |  SWING | MARGINAL |    0.751 |   -9.97 |   -3.84 |   -9.72 |   -9.97 |       none
 24.530 |     RL |  SWING | MARGINAL |    0.752 |   -9.97 |   -3.95 |   -9.60 |   -9.97 |       none
 24.540 |     RL |  SWING | MARGINAL |    0.753 |   -9.97 |   -4.05 |   -9.47 |   -9.97 |       none
 24.550 |     RL |  SWING | MARGINAL |    0.754 |   -9.97 |   -4.15 |   -9.35 |   -9.97 |       none
 24.560 |     RL |  SWING | MARGINAL |    0.754 |   -9.97 |   -4.25 |   -9.22 |   -9.97 |       none
 24.570 |     RL |  SWING | MARGINAL |    0.755 |   -9.97 |   -4.34 |   -9.10 |   -9.97 |       none
 24.580 |     RL |  SWING | MARGINAL |    0.756 |   -9.97 |   -4.43 |   -8.97 |   -9.97 |       none
 24.590 |     RL |  SWING | MARGINAL |    0.756 |   -9.97 |   -4.53 |   -8.85 |   -9.97 |       none
 24.600 |     RL |  SWING | MARGINAL |    0.757 |   -9.97 |   -4.62 |   -8.72 |   -9.97 |       none
 24.610 |     RL |  SWING | MARGINAL |    0.758 |   -9.97 |   -4.71 |   -8.60 |   -9.97 |       none
 24.620 |     RL |  SWING | MARGINAL |    0.759 |   -9.97 |   -4.80 |   -8.47 |   -9.97 |       none
 24.630 |     RL |  SWING | MARGINAL |    0.759 |   -9.97 |   -4.88 |   -8.35 |   -9.97 |       none
 24.640 |     RL |  SWING | MARGINAL |    0.760 |   -9.97 |   -4.97 |   -8.22 |   -9.97 |       none
 24.650 |     RL |  SWING | MARGINAL |    0.761 |   -9.97 |   -5.05 |   -8.10 |   -9.97 |       none
 24.660 |     RL |  SWING | MARGINAL |    0.761 |   -9.97 |   -5.13 |   -7.97 |   -9.97 |       none
 24.670 |     RL |  SWING | MARGINAL |    0.762 |   -9.97 |   -5.22 |   -7.85 |   -9.97 |       none
 24.680 |     RL |  SWING | MARGINAL |    0.763 |   -9.97 |   -5.30 |   -7.72 |   -9.97 |       none
 24.690 |     RL |  SWING | MARGINAL |    0.764 |   -9.97 |   -5.37 |   -7.60 |   -9.97 |       none
 24.700 |     RL |  SWING | MARGINAL |    0.764 |   -9.97 |   -5.45 |   -7.47 |   -9.97 |       none
 24.710 |     RL |  SWING | MARGINAL |    0.765 |   -9.97 |   -5.53 |   -7.35 |   -9.97 |       none
 24.720 |     RL |  SWING | MARGINAL |    0.766 |   -9.97 |   -5.60 |   -7.22 |   -9.97 |       none
 24.730 |     RL |  SWING | MARGINAL |    0.766 |   -9.97 |   -5.67 |   -7.10 |   -9.97 |       none
 24.740 |     RL |  SWING | MARGINAL |    0.767 |   -9.97 |   -5.75 |   -6.97 |   -9.97 |       none
 24.750 |     RL |  SWING | MARGINAL |    0.768 |   -9.97 |   -5.82 |   -6.85 |   -9.97 |       none
 24.760 |     RL |  SWING | MARGINAL |    0.769 |   -9.97 |   -5.89 |   -6.72 |   -9.97 |       none
 24.770 |     RL |  SWING | MARGINAL |    0.769 |   -9.97 |   -5.96 |   -6.60 |   -9.97 |       none
 24.780 |     RL |  SWING | MARGINAL |    0.770 |   -9.97 |   -6.02 |   -6.47 |   -9.97 |       none
 24.790 |     RL |  SWING | MARGINAL |    0.771 |   -9.97 |   -6.09 |   -6.35 |   -9.97 |       none
 24.800 |     RL |  SWING | MARGINAL |    0.771 |   -9.97 |   -6.16 |   -6.22 |   -9.97 |       none
 24.810 |     RL |  SWING | MARGINAL |    0.772 |   -9.97 |   -6.22 |   -6.10 |   -9.97 |       none
 24.820 |     RL |  SWING | MARGINAL |    0.773 |   -9.97 |   -6.28 |   -5.97 |   -9.97 |       none
 24.830 |     RL |  SWING | MARGINAL |    0.774 |   -9.97 |   -6.34 |   -5.85 |   -9.97 |       none
 24.840 |     RL |  SWING | MARGINAL |    0.774 |   -9.97 |   -6.41 |   -5.72 |   -9.97 |       none
 24.850 |     RL |  SWING | MARGINAL |    0.775 |   -9.97 |   -6.46 |   -5.60 |   -9.97 |       none
 24.860 |     RL |  SWING | MARGINAL |    0.776 |   -9.97 |   -6.52 |   -5.47 |   -9.97 |       none
 24.870 |     RL |  SWING | MARGINAL |    0.776 |   -9.97 |   -6.58 |   -5.35 |   -9.97 |       none
 24.880 |     RL |  SWING | MARGINAL |    0.777 |   -9.97 |   -6.64 |   -5.22 |   -9.97 |       none
 24.890 |     RL |  SWING | MARGINAL |    0.778 |   -9.97 |   -6.70 |   -5.10 |   -9.97 |       none
 24.900 |     RL |  SWING | MARGINAL |    0.779 |   -9.97 |   -6.75 |   -4.97 |   -9.97 |       none
 24.910 |     RL |  SWING | MARGINAL |    0.779 |   -9.97 |   -6.80 |   -4.85 |   -9.97 |       none
 24.920 |     RL |  SWING | MARGINAL |    0.780 |   -9.97 |   -6.86 |   -4.72 |   -9.97 |       none
 24.930 |     RL |  SWING | MARGINAL |    0.781 |   -9.97 |   -6.91 |   -4.60 |   -9.97 |       none
 24.940 |     RL |  SWING | MARGINAL |    0.781 |   -9.97 |   -6.96 |   -4.47 |   -9.97 |       none
 24.950 |     RL |  SWING | MARGINAL |    0.782 |   -9.97 |   -7.01 |   -4.35 |   -9.97 |       none
 24.960 |     RL |  SWING | MARGINAL |    0.783 |   -9.97 |   -7.06 |   -4.22 |   -9.97 |       none
 24.970 |     RL |  SWING | MARGINAL |    0.784 |   -9.97 |   -7.11 |   -4.10 |   -9.97 |       none
 24.980 |     RL |  SWING | MARGINAL |    0.784 |   -9.97 |   -7.16 |   -3.97 |   -9.97 |       none
 24.990 |     RL |  SWING | MARGINAL |    0.785 |   -9.97 |   -7.21 |   -3.85 |   -9.97 |       none
 25.000 |     RL |  SWING | MARGINAL |    0.786 |   -9.97 |   -7.25 |   -3.72 |   -9.97 |       none
 25.010 |     RL |  SWING | MARGINAL |    0.786 |   -9.97 |   -7.30 |   -3.60 |   -9.97 |       none
 25.020 |     RL |  SWING | MARGINAL |    0.787 |   -9.97 |   -7.34 |   -3.47 |   -9.97 |       none
 25.030 |     RL |  SWING | MARGINAL |    0.788 |   -9.97 |   -7.39 |   -3.35 |   -9.97 |       none
 25.040 |     RL |  SWING | MARGINAL |    0.789 |   -9.97 |   -7.43 |   -3.22 |   -9.97 |       none
 25.050 |     RL |  SWING | MARGINAL |    0.789 |   -9.97 |   -7.47 |   -3.10 |   -9.97 |       none
 25.060 |     RL |  SWING | MARGINAL |    0.790 |   -9.97 |   -7.52 |   -2.97 |   -9.97 |       none
 25.070 |     RL |  SWING | MARGINAL |    0.791 |   -9.97 |   -7.56 |   -2.85 |   -9.97 |       none
 25.080 |     RL |  SWING | MARGINAL |    0.791 |   -9.97 |   -7.60 |   -2.72 |   -9.97 |       none
 25.090 |     RL |  SWING | MARGINAL |    0.792 |   -9.97 |   -7.64 |   -2.60 |   -9.97 |       none
 25.100 |     RL |  SWING | MARGINAL |    0.793 |   -9.97 |   -7.68 |   -2.47 |   -9.97 |       none
 25.110 |     RL |  SWING | MARGINAL |    0.794 |   -9.97 |   -7.72 |   -2.35 |   -9.97 |       none
 25.120 |     RL |  SWING | MARGINAL |    0.794 |   -9.97 |   -7.75 |   -2.22 |   -9.97 |       none
 25.130 |     RL |  SWING | MARGINAL |    0.795 |   -9.97 |   -7.79 |   -2.10 |   -9.97 |       none
 25.140 |     RL |  SWING | MARGINAL |    0.796 |   -9.97 |   -7.83 |   -1.97 |   -9.97 |       none
 25.150 |     RL |  SWING | MARGINAL |    0.796 |   -9.97 |   -7.87 |   -1.85 |   -9.97 |       none
 25.160 |     RL |  SWING | MARGINAL |    0.797 |   -9.97 |   -7.90 |   -1.72 |   -9.97 |       none
 25.170 |     RL |  SWING | MARGINAL |    0.798 |   -9.97 |   -7.94 |   -1.60 |   -9.97 |       none
 25.180 |     RL |  SWING | MARGINAL |    0.799 |   -9.97 |   -7.97 |   -1.47 |   -9.97 |       none
 25.190 |     RL |  SWING | MARGINAL |    0.799 |   -9.97 |   -8.00 |   -1.35 |   -9.97 |       none
 25.200 |     RL |  SWING | MARGINAL |    0.800 |   -9.97 |   -8.04 |   -1.22 |   -9.97 |       none
 25.210 |     RL |  SWING | MARGINAL |    0.801 |   -9.97 |   -8.07 |   -1.10 |   -9.97 |       none
 25.220 |     RL |  SWING | MARGINAL |    0.801 |   -9.97 |   -8.10 |   -0.97 |   -9.97 |       none
 25.230 |     RL |  SWING | MARGINAL |    0.802 |   -9.97 |   -8.13 |   -0.85 |   -9.97 |       none
 25.240 |     RL |  SWING | MARGINAL |    0.803 |   -9.97 |   -8.16 |   -0.72 |   -9.97 |       none
 25.250 |     RL |  SWING | MARGINAL |    0.804 |   -9.97 |   -8.20 |   -0.60 |   -9.97 |       none
 25.260 |     RL |  SWING | MARGINAL |    0.804 |   -9.97 |   -8.23 |   -0.47 |   -9.97 |       none
 25.270 |     RL |  SWING | MARGINAL |    0.805 |   -9.97 |   -8.26 |   -0.35 |   -9.97 |       none
 25.280 |     RL |  SWING | MARGINAL |    0.806 |   -9.97 |   -8.29 |   -0.22 |   -9.97 |       none
 25.290 |     RL |  SWING | MARGINAL |    0.806 |   -9.97 |   -8.31 |   -0.10 |   -9.97 |       none
 25.300 |     RL |  SWING | MARGINAL |    0.807 |   -9.97 |   -8.34 |    0.03 |   -9.97 |       none
 25.310 |     RL |  SWING | MARGINAL |    0.808 |   -9.97 |   -8.37 |    0.15 |   -9.97 |       none
 25.320 |     RL |  SWING | MARGINAL |    0.809 |   -9.97 |   -8.40 |    0.28 |   -9.97 |       none
 25.330 |     RL |  SWING | MARGINAL |    0.809 |   -9.97 |   -8.42 |    0.40 |   -9.97 |       none
 25.340 |     RL |  SWING | MARGINAL |    0.810 |   -9.97 |   -8.45 |    0.53 |   -9.97 |       none
 25.350 |     RL |  SWING | MARGINAL |    0.811 |   -9.97 |   -8.48 |    0.65 |   -9.97 |       none
 25.360 |     RL |  SWING | MARGINAL |    0.811 |   -9.97 |   -8.50 |    0.78 |   -9.97 |       none
 25.370 |     RL |  SWING | MARGINAL |    0.812 |   -9.97 |   -8.53 |    0.90 |   -9.97 |       none
 25.380 |     RL |  SWING | MARGINAL |    0.813 |   -9.97 |   -8.55 |    1.03 |   -9.97 |       none
 25.390 |     RL |  SWING | MARGINAL |    0.814 |   -9.97 |   -8.57 |    1.15 |   -9.97 |       none
 25.400 |     RL |  SWING | MARGINAL |    0.814 |   -9.97 |   -8.60 |    1.28 |   -9.97 |       none
 25.410 |     RL |  SWING | MARGINAL |    0.815 |   -9.97 |   -8.62 |    1.40 |   -9.97 |       none
 25.420 |     RL |  SWING | MARGINAL |    0.816 |   -9.97 |   -8.64 |    1.53 |   -9.97 |       none
 25.430 |     RL |  SWING | MARGINAL |    0.816 |   -9.97 |   -8.67 |    1.65 |   -9.97 |       none
 25.440 |     RL |  SWING | MARGINAL |    0.817 |   -9.97 |   -8.69 |    1.78 |   -9.97 |       none
 25.450 |     RL |  SWING | MARGINAL |    0.818 |   -9.97 |   -8.71 |    1.90 |   -9.97 |       none
 25.460 |     RL |  SWING | MARGINAL |    0.819 |   -9.97 |   -8.73 |    2.03 |   -9.97 |       none
 25.470 |     RL |  SWING | MARGINAL |    0.819 |   -9.97 |   -8.75 |    2.15 |   -9.97 |       none
 25.480 |     RL |  SWING | MARGINAL |    0.820 |   -9.97 |   -8.78 |    2.28 |   -9.97 |       none
