PHASE 7 - MASTER ANALYSIS LOG
Complete System Behavior — All Scenarios
=================================================================

SCENARIO: Ideal baseline
Final angle      : 91.401 deg
Final temperature: 25.0 C
Final performance: 1.000x
    Time |  Command |   Actual |    Error |   Velocity
   4.820 |   90.000 |    0.000 |   90.000 |      0.000
   4.830 |   90.000 |    0.000 |   90.000 |      0.000
   4.840 |   90.000 |    0.000 |   90.000 |      0.000
   4.850 |   90.000 |    0.000 |   90.000 |      0.000
   4.860 |   90.000 |    0.000 |   90.000 |      0.000
   4.870 |   90.000 |    0.000 |   90.000 |      0.000
   4.880 |   90.000 |    0.000 |   90.000 |      0.000
   4.890 |   90.000 |    0.000 |   90.000 |      0.000
   4.900 |   90.000 |    0.000 |   90.000 |      0.000
   4.910 |   90.000 |    0.000 |   90.000 |      0.000
   4.920 |   90.000 |    0.000 |   90.000 |      0.000
   4.930 |   90.000 |    0.000 |   90.000 |      0.000
   4.940 |   90.000 |    0.000 |   90.000 |      0.000
   4.950 |   90.000 |    0.000 |   90.000 |      0.000
   4.960 |   90.000 |    0.000 |   90.000 |      0.000
   4.970 |   90.000 |    0.000 |   90.000 |      0.000
   4.980 |   90.000 |    0.000 |   90.000 |      0.000
   4.990 |   90.000 |    0.000 |   90.000 |      0.000
   5.000 |   90.000 |    0.000 |   90.000 |      0.000
   5.010 |   90.000 |    0.000 |   90.000 |      0.000
   5.020 |   90.000 |    0.000 |   90.000 |      0.000
   5.030 |   90.000 |    0.000 |   90.000 |      0.000
   5.040 |   90.000 |    0.000 |   90.000 |      0.000
   5.050 |   90.000 |    0.000 |   90.000 |      0.000
   5.060 |   90.000 |    0.000 |   90.000 |      0.000
   5.070 |   90.000 |    0.000 |   90.000 |      0.000
   5.080 |   90.000 |    0.000 |   90.000 |      0.000
   5.090 |   90.000 |    0.000 |   90.000 |      0.000
   5.100 |   90.000 |    0.000 |   90.000 |      0.000
   5.110 |   90.000 |    0.000 |   90.000 |      0.000
   5.120 |   90.000 |    0.000 |   90.000 |      0.000
   5.130 |   90.000 |    0.000 |   90.000 |      0.000
   5.140 |   90.000 |    0.000 |   90.000 |      0.000
   5.150 |   90.000 |    0.000 |   90.000 |      0.000
   5.160 |   90.000 |    0.000 |   90.000 |      0.000
   5.170 |   90.000 |    0.000 |   90.000 |      0.000
   5.180 |   90.000 |    0.000 |   90.000 |      0.000
   5.190 |   90.000 |    0.000 |   90.000 |      0.000
   5.200 |   90.000 |    0.000 |   90.000 |      0.000
   5.210 |   90.000 |    0.000 |   90.000 |      0.000
   5.220 |   90.000 |    0.000 |   90.000 |      0.000
   5.230 |   90.000 |    0.000 |   90.000 |      0.000
   5.240 |   90.000 |    0.000 |   90.000 |      0.000
   5.250 |   90.000 |    0.000 |   90.000 |      0.000
   5.260 |   90.000 |    0.000 |   90.000 |      0.000
   5.270 |   90.000 |    0.000 |   90.000 |      0.000
   5.280 |   90.000 |    0.000 |   90.000 |      0.000
   5.290 |   90.000 |    0.000 |   90.000 |      0.000
   5.300 |   90.000 |    0.000 |   90.000 |      0.000
   5.310 |   90.000 |    0.000 |   90.000 |      0.000
   5.320 |   90.000 |    0.000 |   90.000 |      0.000
   5.330 |   90.000 |    0.000 |   90.000 |      0.000
   5.340 |   90.000 |    0.000 |   90.000 |      0.000
   5.350 |   90.000 |    0.000 |   90.000 |      0.000
   5.360 |   90.000 |    0.000 |   90.000 |      0.000
   5.370 |   90.000 |    0.000 |   90.000 |      0.000
   5.380 |   90.000 |    0.000 |   90.000 |      0.000
   5.390 |   90.000 |    0.000 |   90.000 |      0.000
   5.400 |   90.000 |    0.000 |   90.000 |      0.000
   5.410 |   90.000 |    0.000 |   90.000 |      0.000
   5.420 |   90.000 |    0.000 |   90.000 |      0.000
   5.430 |   90.000 |    0.000 |   90.000 |      0.000
   5.440 |   90.000 |    0.000 |   90.000 |      0.000
   5.450 |   90.000 |    0.000 |   90.000 |      0.000
   5.460 |   90.000 |    0.000 |   90.000 |      0.000
   5.470 |   90.000 |    0.000 |   90.000 |      0.000
   5.480 |   90.000 |    0.000 |   90.000 |      0.000
   5.490 |   90.000 |    0.000 |   90.000 |      0.000
   5.500 |   90.000 |    0.000 |   90.000 |      0.000
   5.510 |   90.000 |    0.000 |   90.000 |      0.000
   5.520 |   90.000 |    0.000 |   90.000 |      0.000
   5.530 |   90.000 |    0.000 |   90.000 |      0.000
   5.540 |   90.000 |    0.000 |   90.000 |      0.000
   5.550 |   90.000 |    0.000 |   90.000 |      0.000
   5.560 |   90.000 |    0.000 |   90.000 |      0.000
   5.570 |   90.000 |    0.000 |   90.000 |      0.000
   5.580 |   90.000 |    0.000 |   90.000 |      0.000
   5.590 |   90.000 |    0.000 |   90.000 |      0.000
   5.600 |   90.000 |    0.000 |   90.000 |      0.000
   5.610 |   90.000 |    0.000 |   90.000 |      0.000
   5.620 |   90.000 |    0.000 |   90.000 |      0.000
   5.630 |   90.000 |    0.000 |   90.000 |      0.000
   5.640 |   90.000 |    0.000 |   90.000 |      0.000
   5.650 |   90.000 |    0.000 |   90.000 |      0.000
   5.660 |   90.000 |    0.000 |   90.000 |      0.000
   5.670 |   90.000 |    0.000 |   90.000 |      0.000
   5.680 |   90.000 |    0.000 |   90.000 |      0.000
   5.690 |   90.000 |    0.000 |   90.000 |      0.000
   5.700 |   90.000 |    0.000 |   90.000 |      0.000
   5.710 |   90.000 |    0.000 |   90.000 |      0.000
   5.720 |   90.000 |    0.000 |   90.000 |      0.000
   5.730 |   90.000 |    0.000 |   90.000 |      0.000
   5.740 |   90.000 |    0.000 |   90.000 |      0.000
   5.750 |   90.000 |    0.000 |   90.000 |      0.000
   5.760 |   90.000 |    0.000 |   90.000 |      0.000
   5.770 |   90.000 |    0.000 |   90.000 |      0.000
   5.780 |   90.000 |    0.000 |   90.000 |      0.000
   5.790 |   90.000 |    0.000 |   90.000 |      0.000
   5.800 |   90.000 |    0.000 |   90.000 |      0.000
   5.810 |   90.000 |    0.000 |   90.000 |      0.000
   5.820 |   90.000 |    0.000 |   90.000 |      0.000
   5.830 |   90.000 |    0.000 |   90.000 |      0.000
   5.840 |   90.000 |    0.000 |   90.000 |      0.000
   5.850 |   90.000 |    0.000 |   90.000 |      0.000
   5.860 |   90.000 |    0.000 |   90.000 |      0.000
   5.870 |   90.000 |    0.000 |   90.000 |      0.000
   5.880 |   90.000 |    0.000 |   90.000 |      0.000
   5.890 |   90.000 |    0.000 |   90.000 |      0.000
   5.900 |   90.000 |    0.000 |   90.000 |      0.000
   5.910 |   90.000 |    0.000 |   90.000 |      0.000
   5.920 |   90.000 |    0.000 |   90.000 |      0.000
   5.930 |   90.000 |    0.000 |   90.000 |      0.000
   5.940 |   90.000 |    0.000 |   90.000 |      0.000
   5.950 |   90.000 |    0.000 |   90.000 |      0.000
   5.960 |   90.000 |    0.000 |   90.000 |      0.000
   5.970 |   90.000 |    0.000 |   90.000 |      0.000
   5.980 |   90.000 |    0.000 |   90.000 |      0.000
   5.990 |   90.000 |    0.000 |   90.000 |      0.000
   6.000 |   90.000 |    0.000 |   90.000 |      0.000
   6.010 |   90.000 |    0.000 |   90.000 |      0.000
   6.020 |   90.000 |    0.000 |   90.000 |      0.000
   6.030 |   90.000 |    0.000 |   90.000 |      0.000
   6.040 |   90.000 |    0.000 |   90.000 |      0.000
   6.050 |   90.000 |    0.000 |   90.000 |      0.000
   6.060 |   90.000 |    0.000 |   90.000 |      0.000
   6.070 |   90.000 |    0.000 |   90.000 |      0.000
   6.080 |   90.000 |    0.000 |   90.000 |      0.000
   6.090 |   90.000 |    0.000 |   90.000 |      0.000
   6.100 |   90.000 |    0.000 |   90.000 |      0.000
   6.110 |   90.000 |    0.000 |   90.000 |      0.000
   6.120 |   90.000 |    0.000 |   90.000 |      0.000
   6.130 |   90.000 |    0.000 |   90.000 |      0.000
   6.140 |   90.000 |    0.000 |   90.000 |      0.000
   6.150 |   90.000 |    0.000 |   90.000 |      0.000
   6.160 |   90.000 |    0.000 |   90.000 |      0.000
   6.170 |   90.000 |    0.000 |   90.000 |      0.000
   6.180 |   90.000 |    0.000 |   90.000 |      0.000
   6.190 |   90.000 |    0.000 |   90.000 |      0.000
   6.200 |   90.000 |    0.000 |   90.000 |      0.000
   6.210 |   90.000 |    0.000 |   90.000 |      0.000
   6.220 |   90.000 |    0.000 |   90.000 |      0.000
   6.230 |   90.000 |    0.000 |   90.000 |      0.000
   6.240 |   90.000 |    0.000 |   90.000 |      0.000
   6.250 |   90.000 |    0.000 |   90.000 |      0.000
   6.260 |   90.000 |    0.000 |   90.000 |      0.000
   6.270 |   90.000 |    0.000 |   90.000 |      0.000
   6.280 |   90.000 |    0.000 |   90.000 |      0.000
   6.290 |   90.000 |    0.000 |   90.000 |      0.000
   6.300 |   90.000 |    0.000 |   90.000 |      0.000
   6.310 |   90.000 |    0.000 |   90.000 |      0.000
   6.320 |   90.000 |    0.000 |   90.000 |      0.000
   6.330 |   90.000 |    0.000 |   90.000 |      0.000
   6.340 |   90.000 |    0.000 |   90.000 |      0.000
   6.350 |   90.000 |    0.000 |   90.000 |      0.000
   6.360 |   90.000 |    0.000 |   90.000 |      0.000
   6.370 |   90.000 |    0.000 |   90.000 |      0.000
   6.380 |   90.000 |    0.000 |   90.000 |      0.000
   6.390 |   90.000 |    0.000 |   90.000 |      0.000
   6.400 |   90.000 |    0.000 |   90.000 |      0.000
   6.410 |   90.000 |    0.000 |   90.000 |      0.000
   6.420 |   90.000 |    0.000 |   90.000 |      0.000
   6.430 |   90.000 |    0.000 |   90.000 |      0.000
   6.440 |   90.000 |    0.000 |   90.000 |      0.000
   6.450 |   90.000 |    0.000 |   90.000 |      0.000
   6.460 |   90.000 |    0.000 |   90.000 |      0.000
   6.470 |   90.000 |    0.000 |   90.000 |      0.000
   6.480 |   90.000 |    0.000 |   90.000 |      0.000
   6.490 |   90.000 |    0.000 |   90.000 |      0.000
   6.500 |   90.000 |    0.000 |   90.000 |      0.000
   6.510 |   90.000 |    0.000 |   90.000 |      0.000
   6.520 |   90.000 |    0.000 |   90.000 |      0.000
   6.530 |   90.000 |    0.000 |   90.000 |      0.000
   6.540 |   90.000 |    0.000 |   90.000 |      0.000
   6.550 |   90.000 |    0.000 |   90.000 |      0.000
   6.560 |   90.000 |    0.000 |   90.000 |      0.000
   6.570 |   90.000 |    0.000 |   90.000 |      0.000
   6.580 |   90.000 |    0.000 |   90.000 |      0.000
   6.590 |   90.000 |    0.000 |   90.000 |      0.000
   6.600 |   90.000 |    0.000 |   90.000 |      0.000
   6.610 |   90.000 |    0.000 |   90.000 |      0.000
   6.620 |   90.000 |    0.000 |   90.000 |      0.000
   6.630 |   90.000 |    0.000 |   90.000 |      0.000
   6.640 |   90.000 |    0.000 |   90.000 |      0.000
   6.650 |   90.000 |    0.000 |   90.000 |      0.000
   6.660 |   90.000 |    0.000 |   90.000 |      0.000
   6.670 |   90.000 |    0.000 |   90.000 |      0.000
   6.680 |   90.000 |    0.000 |   90.000 |      0.000
   6.690 |   90.000 |    0.000 |   90.000 |      0.000
   6.700 |   90.000 |    0.000 |   90.000 |      0.000
   6.710 |   90.000 |    0.000 |   90.000 |      0.000
   6.720 |   90.000 |    0.000 |   90.000 |      0.000
   6.730 |   90.000 |    0.000 |   90.000 |      0.000
   6.740 |   90.000 |    0.000 |   90.000 |      0.000
   6.750 |   90.000 |    0.000 |   90.000 |      0.000
   6.760 |   90.000 |    0.000 |   90.000 |      0.000
   6.770 |   90.000 |    0.000 |   90.000 |      0.000
   6.780 |   90.000 |    0.000 |   90.000 |      0.000
   6.790 |   90.000 |    0.000 |   90.000 |      0.000
   6.800 |   90.000 |    0.000 |   90.000 |      0.000
   6.810 |   90.000 |    0.000 |   90.000 |      0.000
   6.820 |   90.000 |    0.000 |   90.000 |      0.000
   6.830 |   90.000 |    0.000 |   90.000 |      0.000
   6.840 |   90.000 |    0.000 |   90.000 |      0.000
   6.850 |   90.000 |    0.000 |   90.000 |      0.000
   6.860 |   90.000 |    0.000 |   90.000 |      0.000
   6.870 |   90.000 |    0.000 |   90.000 |      0.000
   6.880 |   90.000 |    0.000 |   90.000 |      0.000
   6.890 |   90.000 |    0.000 |   90.000 |      0.000
   6.900 |   90.000 |    0.000 |   90.000 |      0.000
   6.910 |   90.000 |    0.000 |   90.000 |      0.000
   6.920 |   90.000 |    0.000 |   90.000 |      0.000
   6.930 |   90.000 |    0.000 |   90.000 |      0.000
   6.940 |   90.000 |    0.000 |   90.000 |      0.000
   6.950 |   90.000 |    0.000 |   90.000 |      0.000
   6.960 |   90.000 |    0.000 |   90.000 |      0.000
   6.970 |   90.000 |    0.000 |   90.000 |      0.000
   6.980 |   90.000 |    0.000 |   90.000 |      0.000
   6.990 |   90.000 |    0.000 |   90.000 |      0.000
   7.000 |   90.000 |    0.000 |   90.000 |      0.000
   7.010 |   90.000 |    0.000 |   90.000 |      0.000
   7.020 |   90.000 |    0.000 |   90.000 |      0.000
   7.030 |   90.000 |    0.000 |   90.000 |      0.000
   7.040 |   90.000 |    0.000 |   90.000 |      0.000
   7.050 |   90.000 |    0.000 |   90.000 |      0.000
   7.060 |   90.000 |    0.000 |   90.000 |      0.000
   7.070 |   90.000 |    0.000 |   90.000 |      0.000
   7.080 |   90.000 |    0.000 |   90.000 |      0.000
   7.090 |   90.000 |    0.000 |   90.000 |      0.000
   7.100 |   90.000 |    0.000 |   90.000 |      0.000
   7.110 |   90.000 |    0.000 |   90.000 |      0.000
   7.120 |   90.000 |    0.000 |   90.000 |      0.000
   7.130 |   90.000 |    0.000 |   90.000 |      0.000
   7.140 |   90.000 |    0.000 |   90.000 |      0.000
   7.150 |   90.000 |    0.000 |   90.000 |      0.000
   7.160 |   90.000 |    0.000 |   90.000 |      0.000
   7.170 |   90.000 |    0.000 |   90.000 |      0.000
   7.180 |   90.000 |    0.000 |   90.000 |      0.000
   7.190 |   90.000 |    0.000 |   90.000 |      0.000
   7.200 |   90.000 |    0.000 |   90.000 |      0.000
   7.210 |   90.000 |    0.000 |   90.000 |      0.000
   7.220 |   90.000 |    0.000 |   90.000 |      0.000
   7.230 |   90.000 |    0.000 |   90.000 |      0.000
   7.240 |   90.000 |    0.000 |   90.000 |      0.000
   7.250 |   90.000 |    0.000 |   90.000 |      0.000
   7.260 |   90.000 |    0.000 |   90.000 |      0.000
   7.270 |   90.000 |    0.000 |   90.000 |      0.000
   7.280 |   90.000 |    0.000 |   90.000 |      0.000
   7.290 |   90.000 |    0.000 |   90.000 |      0.000
   7.300 |   90.000 |    0.000 |   90.000 |      0.000
   7.310 |   90.000 |    0.000 |   90.000 |      0.000
   7.320 |   90.000 |    0.000 |   90.000 |      0.000
   7.330 |   90.000 |    0.000 |   90.000 |      0.000
   7.340 |   90.000 |    0.000 |   90.000 |      0.000
   7.350 |   90.000 |    0.000 |   90.000 |      0.000
   7.360 |   90.000 |    0.000 |   90.000 |      0.000
   7.370 |   90.000 |    0.000 |   90.000 |      0.000
   7.380 |   90.000 |    0.000 |   90.000 |      0.000
   7.390 |   90.000 |    0.000 |   90.000 |      0.000
   7.400 |   90.000 |    0.000 |   90.000 |      0.000
   7.410 |   90.000 |    0.000 |   90.000 |      0.000
   7.420 |   90.000 |    0.000 |   90.000 |      0.000
   7.430 |   90.000 |    0.000 |   90.000 |      0.000
   7.440 |   90.000 |    0.000 |   90.000 |      0.000
   7.450 |   90.000 |    0.000 |   90.000 |      0.000
   7.460 |   90.000 |    0.000 |   90.000 |      0.000
   7.470 |   90.000 |    0.000 |   90.000 |      0.000
   7.480 |   90.000 |    0.000 |   90.000 |      0.000
   7.490 |   90.000 |    0.000 |   90.000 |      0.000
   7.500 |   90.000 |    0.000 |   90.000 |      0.000
   7.510 |   90.000 |    0.000 |   90.000 |      0.000
   7.520 |   90.000 |    0.000 |   90.000 |      0.000
   7.530 |   90.000 |    0.000 |   90.000 |      0.000
   7.540 |   90.000 |    0.000 |   90.000 |      0.000
   7.550 |   90.000 |    0.000 |   90.000 |      0.000
   7.560 |   90.000 |    0.000 |   90.000 |      0.000
   7.570 |   90.000 |    0.000 |   90.000 |      0.000
   7.580 |   90.000 |    0.000 |   90.000 |      0.000
   7.590 |   90.000 |    0.000 |   90.000 |      0.000
   7.600 |   90.000 |    0.000 |   90.000 |      0.000
   7.610 |   90.000 |    0.000 |   90.000 |      0.000
   7.620 |   90.000 |    0.000 |   90.000 |      0.000
   7.630 |   90.000 |    0.000 |   90.000 |      0.000
   7.640 |   90.000 |    0.000 |   90.000 |      0.000
   7.650 |   90.000 |    0.000 |   90.000 |      0.000
   7.660 |   90.000 |    0.000 |   90.000 |      0.000
   7.670 |   90.000 |    0.000 |   90.000 |      0.000
   7.680 |   90.000 |    0.000 |   90.000 |      0.000
   7.690 |   90.000 |    0.000 |   90.000 |      0.000
   7.700 |   90.000 |    0.000 |   90.000 |      0.000
   7.710 |   90.000 |    0.000 |   90.000 |      0.000
   7.720 |   90.000 |    0.000 |   90.000 |      0.000
   7.730 |   90.000 |    0.000 |   90.000 |      0.000
   7.740 |   90.000 |    0.000 |   90.000 |      0.000
   7.750 |   90.000 |    0.000 |   90.000 |      0.000
   7.760 |   90.000 |    0.000 |   90.000 |      0.000
   7.770 |   90.000 |    0.000 |   90.000 |      0.000
   7.780 |   90.000 |    0.000 |   90.000 |      0.000
   7.790 |   90.000 |    0.000 |   90.000 |      0.000
   7.800 |   90.000 |    0.000 |   90.000 |      0.000
   7.810 |   90.000 |    0.000 |   90.000 |      0.000
   7.820 |   90.000 |    0.000 |   90.000 |      0.000
   7.830 |   90.000 |    0.000 |   90.000 |      0.000
   7.840 |   90.000 |    0.000 |   90.000 |      0.000
   7.850 |   90.000 |    0.000 |   90.000 |      0.000
   7.860 |   90.000 |    0.000 |   90.000 |      0.000
   7.870 |   90.000 |    0.000 |   90.000 |      0.000
   7.880 |   90.000 |    0.000 |   90.000 |      0.000
   7.890 |   90.000 |    0.000 |   90.000 |      0.000
   7.900 |   90.000 |    0.000 |   90.000 |      0.000
   7.910 |   90.000 |    0.000 |   90.000 |      0.000
   7.920 |   90.000 |    0.000 |   90.000 |      0.000
   7.930 |   90.000 |    0.000 |   90.000 |      0.000
   7.940 |   90.000 |    0.000 |   90.000 |      0.000
   7.950 |   90.000 |    0.000 |   90.000 |      0.000
   7.960 |   90.000 |    0.000 |   90.000 |      0.000
   7.970 |   90.000 |    0.000 |   90.000 |      0.000
   7.980 |   90.000 |    0.000 |   90.000 |      0.000
   7.990 |   90.000 |    0.000 |   90.000 |      0.000
   8.000 |   90.000 |    0.000 |   90.000 |      0.000

SCENARIO: Overheating
Final angle      : 0.000 deg
Final temperature: 50.0 C
Final performance: 0.545x
    Time |  Command |   Actual |    Error |   Velocity
-------------------------------------------------------
   0.010 |   90.000 |    0.002 |   89.998 |      0.000
   0.020 |   90.000 |    0.003 |   89.997 |      0.157
   0.030 |   90.000 |    0.006 |   89.994 |      0.311
